ID,Duration,FadeIn,FadeOut,FresnelCoefficient,GlowRed,GlowGreen,GlowBlue,GlowAlpha,GlowMultiplier,Flags,InitialDelay,CurveID,Priority
4544,0,0,0,0.6,0.85098046,0.19607845,1,1,0.15,0,0,106,0
4546,0,0.5,1,0.7,0.9607844,0,0,1,0.7,0,0,106,1
4547,0.4,0.2,0.15,0.8,1,0.96470594,0.68235296,1,0.7,0,0,106,0
4548,0,0.1,0.25,1.5,0.8313726,0.80392164,0.10980393,1,1,0,0,106,0
4549,0,0.1,0.1,1,0.9568628,0.4156863,0.7019608,1,2,0,0,106,5
4550,0.3,0.1,0.1,1.5,0.35686275,0.42352945,0.8000001,1,0.8,0,0,106,0
4551,0,1,0.5,0.9,0.23529413,0.10588236,0.5254902,1,3,0,0,106,0
4552,0,2,0.1,1.5,0.86666673,0.80392164,0.3529412,1,1,0,0,106,0
4553,0,1,1,1,0.69803923,0.3137255,0.14509805,1,1,0,0,106,0
4555,0,0.1,0.1,1,0,0.64705884,1,1,0.8,0,0,106,0
4556,0,0.3,0.3,0.7,0.21568629,0.6901961,1,1,2,0,0,106,0
4557,0,1.5,0,1,1,1,1,1,1,0,0,106,0
4558,0,1,0,0.7,0.59607846,0,0.8745099,1,1,0,0,106,0
4560,0,0.5,0.5,1.5,0.007843138,0,0.6313726,0.6039216,0.6,0,0,106,0
4561,0,0,0,0.95,0.67058825,0,0,1,1,0,0,106,0
4562,0,0,0,0.95,0.8745099,1,0.9607844,1,1,0,0,106,0
4563,0,0.5,0.5,2,0.10588236,0.93725497,0.59607846,1,1,0,0,106,0
4564,0,0.1,0.1,1,0.7137255,0.11764707,0.5764706,1,1,0,0,106,0
4565,0,0,0,0.95,0.28627452,0.654902,1,1,1,0,0,106,0
4569,0,0.25,0.25,1,1,0.80392164,0,1,1,0,0,106,0
4570,0,0.5,0.5,1,1,0.41176474,0.41176474,1,1,0,0,106,6
4571,0,0,0,0.95,0.5882353,0.47058827,0.34901962,1,1,0,0,106,0
4572,0,0,0,1.5,0.11764707,0.69803923,0.9921569,1,1,0,0,106,0
4573,0,0.5,0.25,1,1,0,0.45882356,1,1,0,0,106,0
4574,0,0,0,0.5,0.5372549,0.6156863,0.87843144,1,1,0,0,106,1
4575,0,0.3,0.3,1,1,0.25490198,0,1,1.1,0,0,106,0
4578,0,1,1,0.1,0.34901962,0.34901962,0.18039216,1,1,0,0,106,0
4579,0,0.1,0.1,1,0.12156864,0.48235297,0,1,0.8,0,0,106,0
4580,2,0.1,0.1,1.7,1,0,0.07450981,1,1,0,0.1,106,0
4581,0,0,0.5,0.2,0.2901961,0.098039225,0.37647063,1,1,0,0,106,1
4589,0,0.2,0.2,0.7,0.9843138,0.4784314,0.19215688,1,1,0,0,106,0
4590,0,0.2,0.2,0.7,0.70980394,0.18431373,1,1,1,0,0,106,0
4591,0.5,0.05,0.2,1.5,0.74509805,0.12156864,0.12156864,1,1,0,0,106,0
4595,0,0,0,0.6,0.19607845,1,0.57254905,1,0.45,0,0,106,0
4596,0,0.5,0.5,0.6,0.19607845,1,0.57254905,1,0.3,0,0,106,0
4597,0,0.5,0.5,0.6,1,0.61960787,0,1,0.3,0,0,106,0
4598,0.5,0.25,0.25,0.9,0.9176471,0.34117648,0.09411766,1,1,0,0,64555,0
4599,0,0.5,0.25,0.4,1,0.67058825,0.41960788,1,0.6,0,0,106,0
4600,0,0,0,1.8,0.56078434,0.41960788,0.7372549,1,0.4,0,0,106,0
4601,0,1,0.5,1.3,0.59607846,0.47450984,0.8000001,1,0.5,0,0,106,0
4602,0,0,0,1.2,0.7843138,0.7843138,0.6392157,1,0.25,0,0,106,0
4604,1,0.25,1,0.6,0.15686275,1,0.39607847,1,0.5,0,0,106,0
4607,0,1,1,1.5,0.9294118,0.14509805,1,1,0.8,0,0,106,0
4608,0,3,1,1,1,0.86666673,0.34901962,0.2509804,1,0,0,106,0
4609,0,0,0,1.1,0.5647059,0.41960788,0.73333335,1,0.3,0,0,106,0
4610,0,0.2,0.2,0.8,1,0.5647059,0,1,0.8,0,0,106,0
4611,0,0.25,0.25,1.5,1,1,1,1,0.9,0,0,106,0
4612,0,0.5,0.25,0.4,0.69803923,0.41960788,1,1,0.6,0,0,106,0
4618,0,0.2,0.2,1.2,0.5647059,0.4156863,0.76470596,1,0.65,0,0,106,0
4619,0,0,0,1,1,0.3529412,0,1,0.5,0,0,106,0
4620,0,0.5,1,0.7,1,0.027450982,0,1,0.6,0,0,106,0
4623,0,0,0,1.3,0.5882353,0.8000001,0.41176474,1,0.7,0,0,106,0
4624,0,0.5,0.5,1,0.9568628,0,0.04705883,1,1,0,0,106,0
4625,0,0.25,1,1.5,0.18431373,0.9843138,0.23137257,1,1,0,0,106,0
4626,0,2,0,1,0.96470594,0.3803922,1,1,1,0,0,106,0
4628,0.5,0.25,0.5,0.4,1,0.33333334,0.33333334,1,0.7,0,0,106,0
4629,8,0.5,0.5,0.8,0.69411767,0,1,1,1,0,0,106,0
4630,0,0.25,0.5,1.7,0.6156863,0.81568635,1,1,1,0,0,106,0
4631,14,3.5,0.25,0.9,1,0.5019608,0,0.5019608,2,0,0,106,0
4632,10,2.5,0.5,0.9,1,0.5019608,0,0.5019608,2,0,0,106,0
4633,10,10,0.25,0.9,1,0.5019608,0,0.5019608,2,0,0,106,0
4634,0,0,0,1,1,1,1,1,1,0,0,106,0
4635,0,0,0,0.95,1,0.31764707,0,1,1,0,0,106,0
4636,0,0.1,0.4,1.4,0.4039216,1,0.5568628,1,1,0,0,106,0
4637,600,0.1,0.1,1.7,1,0,0,1,1,0,0,106,0
4638,0,0.5,0.5,0.8,0.69411767,0,1,1,1,0,0,106,0
4639,0,0,0,1.1,0.38823533,0.23529413,0.54901963,1,0.8,0,0,106,0
4640,0,0,0,1.2,0.3529412,0.6313726,0.68235296,1,0.6,0,0,106,0
4641,0,1.5,0.05,1.5,0.9058824,0.1137255,0.1137255,1,1,0,0,106,0
4644,0,0,0,1.2,0.85098046,0.41176474,0.19215688,1,1,0,0,106,0
4647,0,0.3,2,0.6,0.68235296,0.24705884,0.9607844,1,0.5,0,0,106,0
4650,0,0,0,0,0.93725497,0,1,1,1,0,0,106,0
4651,0,0,0,1,1,0,0,1,0.25,0,0,106,6
4655,0,3,0.1,0.5,1,1,1,1,1.2,0,0,106,0
4656,0,1.5,0.1,1,0.18039216,0.68235296,0.8470589,1,1,0,0,106,0
4657,1,0.2,1,0.8,0.43529415,0.7176471,0.18431373,1,1,0,0,106,4
4658,15,3.5,0.25,0.9,1,0.5019608,0,0.5019608,2,0,0,106,0
4659,15,3.5,0.25,0.9,1,0.5019608,0,0.5019608,2,0,0,106,0
4660,0.65,0.25,0,0.25,0.627451,0.9215687,0.34117648,1,1,0,0,106,5
4661,0.5,0,0,0.85,0.6666667,1,0,1,1,0,0.65,106,5
4662,0,0,0.5,0.5,0.6509804,0.93725497,0.3529412,1,1,0,0,106,5
4663,0,0.5,1,0.7,0.9607844,0,0,1,0.7,0,0,106,1
4664,1.3,0.3,0.2,0.4,1,0.8196079,0.6117647,1,0.7,0,0,106,0
4666,0,0.3,0.3,1.3,0.4156863,0.5764706,0.73333335,1,0.8,0,0,106,0
4667,2,1,1,1,0.8745099,0.8745099,0.65882355,1,1,0,0,106,0
4669,0,0.5,0.5,0.8,1,0.42352945,0,1,1,0,0,106,0
4670,0,0.5,0.5,0.8,0,0.9725491,1,1,1,0,0,106,0
4672,0,0.1,0.1,2,0.69803923,0.2509804,0.9450981,1,1,0,0,106,0
4673,1.25,0.5,0.5,0.9,1,0.7176471,0,1,1,0,0,106,0
4674,0,0.25,0.5,0.8,0.8588236,0.8705883,0.29411766,1,0.2,0,0,106,0
4675,0,0,0,1.5,0.25882354,0.7058824,0.24313727,1,0.9,0,0,106,0
4676,1,0.25,0.5,0.7,1,0.20392159,0.20392159,1,1,0,0,106,0
4677,0,0.5,0.25,1,1,0,0.45882356,1,1,0,0,106,0
4678,0,0,0,0.4,0.04705883,0.7686275,0.8431373,1,0.75,0,0,106,0
4679,0,0.5,0.5,1,0.82745105,0.6666667,0.12156864,1,0.5,0,0,106,6
4680,0,0,0,0.8,1,0.7607844,0,1,0.8,0,0,106,0
4681,0,0.25,0.1,0.6,0.6901961,0.9294118,0.25882354,1,0.7,0,0,106,0
4682,2,1,1,1,0.454902,0,0.5647059,1,1,0,0,106,0
4684,0,0.1,0.1,0.8,1,0.7294118,0,1,0.6,0,0,106,0
4685,0,0,0,0.6,0,0,0,1,0.6,0,0,106,0
4686,0.7,0.2,0.1,0.8,0.9450981,0.7607844,0.454902,1,1,0,0,106,0
4687,0,0,0,1.75,0.03137255,0.9333334,0.12156864,1,1,0,0,106,0
4689,0,0.25,0.1,0.75,0.86274517,0.078431375,0.07058824,0.7490196,1,0,0,106,0
4690,0,0.25,0.1,1,0.67058825,0.08235294,0.7254902,1,1,0,0,106,0
4691,0,0.25,0.25,1.2,1,0.7294118,0,1,0.4,0,0,106,0
4692,0,2.75,0.1,0.7,1,1,1,1,1,0,0,106,0
4693,0,1,1,1,0.07450981,0.8745099,0.098039225,1,1,0,0,106,0
4695,2,0.25,0.25,1.7,1,0,0,1,1,0,0,106,0
4696,10,3,0,1.6,1,1,0.67058825,1,2,0,0,106,0
4698,0.5,0.1,0.25,0.8,0.57254905,1,0.07450981,1,1,0,0,106,3
4699,6.5,1,1,0.8,0.18823531,0.7254902,1,1,1.4,0,8,106,0
4700,6.5,1,1,0.8,0.18823531,0.7254902,1,1,1.4,0,8,106,0
4702,0,2.5,0.1,1.75,0.1764706,0.909804,0.8117648,1,1,0,0,106,0
4703,0,0.2,0.2,1,1,0.13333334,0,1,1,0,1,106,0
4705,0,0,0,1,1,0,0,1,0.5,0,0,106,6
4706,0,0,0,0,1,1,1,1,1,0,0,106,0
4707,0,0.1,0.1,0.8,1,0.3137255,0,1,1,0,0.75,106,0
4710,0,0,0,0.68,1,0.77647066,0.36078432,0.5764706,1.2,0,0,106,0
4711,0,0,0,0.7,1,0.77647066,0.36078432,0.5764706,1.2,0,0,106,0
4712,0,0,0,0.6,1,0.58431375,0,1,0.5,0,0,106,0
4713,0,1,0.1,1,0.47450984,0.023529414,0.95294124,1,1,0,0,106,0
4714,0,2.5,0.1,1,0.627451,0,1,1,1,0,0,106,0
4715,10,0.1,0.1,0.4,0.95294124,0.098039225,0.098039225,1,1,0,0,106,0
4716,10,0.1,0.1,0.4,0.49411768,0.27058825,0.9568628,1,1,0,0,106,0
4717,10,0.1,0.1,0.4,1,0.6039216,0.06666667,1,1,0,0,106,0
4719,4,3,0.1,1,1,0.4901961,0,1,1.75,0,0,106,0
4720,0,2.5,0.25,0.7,0.015686275,0.43921572,0.019607844,0.8117648,1,0,0,106,0
4721,0,0.2,0.2,0.9,1,0.90196085,0.627451,1,0.9,0,0,106,0
4723,0,6,0.5,1,0.0627451,0.60784316,0.8980393,1,1,0,0,106,0
4725,0,0,0,1,1,1,1,1,0.2,0,0,106,0
4726,0,0.1,0.3,0.3,0.13725491,0.40000004,0.20000002,1,1.5,0,0,106,1
4727,0,1,1,0.1,0.34901962,0.34901962,0.18039216,1,1,0,0,106,0
4728,0,0.1,0.3,0.3,0.09411766,0.53333336,0.12941177,1,1.5,0,0,106,1
4729,0,0.1,0.3,0.3,0.11764707,0.7137255,0.18823531,1,1.3,0,0,106,0
4730,0,0.1,0.3,0.3,0.12941177,0.7607844,0.26666668,1,1,0,0,106,0
4732,1,0.2,0.5,0.8,1,0.83921576,0.38431376,1,1,0,0,106,0
4734,0,2.5,0,0.8,0.6745098,0.8196079,0.46274513,1,1,0,0,106,0
4735,0,1,1,0.58,0.18431373,0.9960785,1,1,1,0,0,106,5
4736,0,0.5,0.5,1.5,0.007843138,0,0.6313726,0.6039216,0.6,0,0,106,0
4737,0,0,0,0,1,1,1,1,1,0,0,106,0
4738,0,0,0,0,1,1,1,1,1,0,0,106,0
4740,1,0.2,0.5,0.8,1,0.83921576,0.38431376,1,1,0,0,106,0
4742,0,0.1,0.1,0.8,1,0.81568635,0,1,0.8,0,0,106,0
4743,1,0.25,0.5,0.7,1,0.49411768,0.49411768,1,0.7,0,0,106,0
4744,0,0.1,0.1,0.8,0.79215693,0.48235297,0,1,1,0,0,106,0
4745,0,4,0.5,0.7,1,0.31764707,0.31764707,1,0.7,0,0,106,0
4746,0,0,0,1,0.19607845,0.03529412,0.5686275,1,1,0,0,106,0
4747,0,0,0,1,0.19607845,0.03529412,0.5686275,1,1,0,0,106,0
4748,1,0.05,0.35,0.9,0.45882356,1,0.5764706,1,1,0,0,106,1
4749,0,0.3,0.5,0.5,0.7568628,0.32156864,0.32156864,1,0.8,0,0,106,0
4750,0,0,0,1,0.9607844,0.36862746,0.08235294,1,1,0,0,106,0
4753,0,1,0.5,1.3,1,0.4039216,0,1,1,0,0,106,0
4754,0,0,0,0.8,1,0.7607844,0,1,0.8,0,0,106,0
4760,0,0,0,0.2,0.27058825,0,1,1,2,0,0,106,0
4762,0,0.35,1.5,0.35,0,0.654902,1,1,2,0,0,106,0
4763,0,0,0,0.2,0.27058825,0,1,1,2,0,0,106,0
4768,0,1,0.5,1.3,1,0.4039216,0,1,1,0,0,106,0
4769,0,2.5,0,0.8,0.6745098,0.8196079,0.46274513,1,1,0,0,106,0
4770,1.5,0.5,0.25,1.2,0.050980397,0.7411765,0.9843138,1,1,0,0,106,0
4771,0,1,1,1,0.12941177,0.69803923,0.09411766,1,0.5,0,0,106,0
4772,0,1,0,1,0.22352943,0.77647066,0.2509804,1,1,0,0,106,0
4773,0,0,0,0.9,0.007843138,0.67058825,0.9333334,1,1,0,0,106,0
4774,0,0.3,2,0.6,0.68235296,0.24705884,0.9607844,1,1,0,0,106,0
4775,0,0,0,0.5,0.9725491,0.043137256,0.043137256,1,0.5,0,0,106,6
4776,0,0.5,0.5,0.5,0.9725491,0.043137256,0.043137256,1,0.5,0,0,106,6
4777,10,2.5,0.5,0.9,1,0.5019608,0,0.5019608,2,0,0,106,0
4778,0,1,1,0.8,0.93725497,0.6,0.098039225,1,1,0,0,106,0
4780,0,0.25,0.25,0.8,1,0.5647059,0,1,1.2,0,0,106,0
4782,0.5,0.05,1,1.5,0.45882356,0.28235295,0,1,1,0,0,106,1
4787,0,5,0.5,0.5,0.9921569,0.7803922,0.09019608,1,1,0,0,106,0
4788,0,0,0,0.5,0.74509805,0.5647059,0.07058824,1,1,0,0,106,0
4789,0,0,0,1,1,0.43921572,0.14901961,1,1,0,0,106,6
4790,0,0,0,0.5,0.41176474,0.13333334,0.77647066,1,1,0,0,106,0
4792,0,0.25,0.5,0.7,0.227451,1,0.14509805,0.20000002,1,0,0,106,0
4794,0,0,0,1.2,0.7843138,0.7843138,0.6392157,1,0.25,0,0,106,0
4795,0,0,0,1.5,1,0.427451,0,1,1,0,0,106,6
4796,0,0.2,1,0.7,1,0.32156864,0.10588236,1,1.2,0,0,106,0
4798,1,0,0.25,0.85,0.6431373,0.46274513,0,0.2509804,0.5,0,0,106,0
4799,0,0,0,2,0.909804,0.058823533,0,1,0.7,0,0,106,6
4800,0,0,0,2,0.41960788,0,0.6784314,1,0.7,0,0,106,6
4801,0,0.5,0.5,0.8,0.6313726,0.10196079,1,1,1,0,0,106,0
4803,0,0.5,0.5,0.5,0.19215688,1,0.050980397,1,1,0,0,106,0
4804,1.5,0.1,0.1,1.7,1,0.058823533,0,1,1,0,0.1,106,0
4806,0,0,0,1,0,0.6901961,0.011764707,1,0.25,0,0,106,0
4807,0.5,0.05,0.2,1.5,0.74509805,0.12156864,0.12156864,1,1,0,0,106,0
4808,0,0,0,1.5,1,0.6313726,0,1,1,0,0,106,0
4810,0,0,0,1,1,0,0,1,0.5,0,0,106,0
4811,0,0,0,1,1,0,0,1,0.5,0,0,106,0
4812,0,1.2,0.3,0.9,1,0.5294118,0,1,1,0,0,106,0
4813,0,1.7,3,0.6,1,0.96470594,0.68235296,1,2,0,0,106,0
4815,0,0,0.5,0.2,0.2901961,0.098039225,0.37647063,1,1,0,0,68798,0
4816,0,0.8,0.8,1,0.6627451,0.015686275,1,1,1.2,0,0,106,0
4822,2,0.15,0.15,1,1,0.9921569,0,1,1,0,0,106,0
4823,0,0.15,0.15,1,1,0.93725497,0,1,1,0,0,106,0
4826,0,0.5,0.5,0.5,0.9725491,0.7294118,0.92549026,1,1,0,0,106,0
4827,0,0.5,0.25,1,0.10196079,0.80392164,0.7294118,1,1,0,0,106,0
4828,0,0,0,1,1,0.6,0.29411766,1,2,0,0,106,0
4829,0,0,0,1,1,0.6,0.29411766,1,1,0,0,106,0
4830,0,0.5,0.25,1,0.48627454,0.3372549,0.92549026,1,1,0,0,106,0
4832,0,0.5,0.25,1,0.10196079,0.80392164,0.7294118,1,1,0,0,106,0
4833,0,0.5,0.5,0.8,1,0.8705883,0.37647063,1,1,0,0,106,0
4836,0,0.5,0.5,2,0.9294118,0.8000001,0.43529415,1,1,0,0,106,0
4837,0,0.5,0.5,2,0.9294118,0.8000001,0.43529415,1,1,0,0,106,0
4838,0,0,0,1.4,1,0.227451,0,1,0.6,0,0,106,0
4839,0,5,0,0.75,0.32156864,0.854902,1,1,1,0,0,106,0
4840,0,0,0,1,1,0,0,1,0.5,0,0,106,0
4841,0,0,0,1,1,0,0,1,0.5,0,0,106,0
4842,10,3,0,1.6,0.2784314,0.7372549,1,1,2,0,0,106,0
4843,0.5,0,0.5,1.6,0.2784314,0.7372549,1,1,2,0,0,106,0
4844,0.1,0.1,1.5,1.5,0.9294118,0.34901962,0.3019608,1,1.5,0,0,106,0
4845,0,0.5,0.5,1.2,0.007843138,0,0.6313726,0.6039216,0.6,0,0,106,0
4848,0,0.1,0.4,1.4,0,0,1,1,1,0,0,106,0
4849,0,1.5,0.3,1.2,0.69803923,0,0,1,1,0,0,106,0
4850,0,0.5,1,0.7,0.7725491,0.054901965,0,1,0.6,0,0,106,0
4851,0,0,0,0.5,1,0.882353,0.5647059,1,1,0,0,106,0
4857,0,0.3,0.3,0.7,1,0.43921572,0.14901961,1,1,0,0,106,6
4858,0,0,0,1,0,0.21960786,1,1,1,0,0,106,0
4860,10,3,0,1.6,0.2784314,0.7372549,1,1,2,0,0,106,0
4861,0,0,0,2,0.909804,0.058823533,0,1,0.7,0,0,106,6
4862,10,3,0,1.6,0.2784314,0.7372549,1,1,2,0,0,106,0
4863,10,3,0,1.6,0.2784314,0.7372549,1,1,2,0,0,106,0
4864,0,0,0,1,1,0,0,1,0.75,0,0,106,0
4866,0,0,0,0.5,1,0.1764706,0,1,0.5,0,0,106,0
4867,0,0,0,0.6,0.28235295,1,0.37254903,1,0.1,0,0,106,0
4868,10,1,1,1,0.80392164,0.454902,0,0.5019608,1,0,0,106,0
4869,0,0.5,0.25,1,1,0.2627451,0,1,1,0,0,106,0
4872,0,0,0,0.7,1,0.2392157,0,1,1,0,0,69070,0
4873,0,0,0,0.7,0.7058824,0,0.31764707,1,1,0,0,106,0
4874,0,5,0.25,1.2,0.6627451,0,0,1,1,0,0,106,0
4875,0.5,0.25,0.25,0.8,0.53333336,0.27058825,0.7411765,1,1,0,0,106,0
4876,0,0,0,0.6,1,0,0.4039216,1,0.4,0,0,106,0
4877,3,0.3,0.3,0.3,0.9803922,0.909804,0.19607845,1,1,0,0,106,0
4878,1,0,0,0,0.6745098,0,0,1,1,0,0,106,6
4879,0,0,0,1,1,0,0,1,0.5,0,0,106,0
4880,0,0.25,0.5,0.7,0.227451,1,0.14509805,0.20000002,1,0,0,106,0
4882,0,0,0,0.6,1,0,0.4039216,1,1,0,0,106,0
4883,0,0.2,0.2,2,0.5137255,0.45098042,0.45098042,1,3,0,0,106,5
4884,0,0.1,0.1,2,0.9333334,0.50980395,0.09411766,1,1,0,0,106,0
4885,0.2,0,0.1,0.9,0.6,0,0,1,1,0,0,106,0
4886,0,2,0.5,0.6,0.20000002,1,0.59607846,0.49803925,0.5,0,2.5,106,0
4887,0,2.8,0.2,1.3,0.72156864,0,0,1,1,0,0,106,0
4888,0,1,1,1,0.21176472,0.227451,0.8980393,1,1,0,0,106,0
4890,0.15,0.05,0.35,0.7,1,0.50980395,0,1,2,0,0.12,106,0
4891,0,0,0,1,0,0.62352943,1,1,1,0,0,106,0
4892,0,0,0,2,0.8196079,0.098039225,0.098039225,1,1,0,0,106,20
4893,0,0.2,0.2,1,0.6156863,0.227451,0.227451,1,2,0,0,106,20
4900,0.15,0.05,0.3,0.6,0.7725491,0.5137255,1,1,1.3,8,0.12,106,1
4901,0.15,0.05,0.3,0.6,0.7725491,0.5137255,1,1,1.3,8,0.12,106,1
4905,0,0.5,0.2,0.4,0.9215687,0.93725497,0.39607847,0.20000002,1,0,0,106,0
4909,0,0.35,0.5,0.5,0.6862745,0,0,1,1,0,0,106,0
4911,0,1,1,1,0.21176472,0.227451,0.8980393,1,1,0,0,106,0
4913,0,0.25,1,1,0.28627452,1,0.47450984,1,1,0,0,106,0
4914,0,0.5,0.25,1,1,0.2627451,0,1,1,0,0,106,0
4915,0,0,0,0.6,1,0,0.5568628,1,0.8,0,0,106,0
4916,0,0.1,0.1,1,0.6392157,0.8588236,0.37254903,1,1,0,0,106,20
4918,0,0.5,0.25,0.5,0.3921569,0.3921569,0.3921569,1,1,0,0,106,0
4921,0,0.25,1,0.8,0.69803923,0.4431373,0.35686275,1,1,0,0,106,0
4922,0,0.5,1,0.7,1,0.027450982,0,1,0.6,0,0,106,0
4923,0,0.5,0.5,0.6,0.64705884,0.07058824,0.07058824,1,1,0,0,106,0
4924,0,0,0,1,1,0.38431376,0.1764706,1,1,0,0,106,0
4925,0,0,0,0.75,0,0.67058825,0.9215687,1,1,0,0,106,0
4926,0,0,0,0.7,0,0.7686275,0.2509804,1,1,0,0,106,0
4928,0,0,0,1,0.1764706,1,0.4901961,1,1,0,0,106,0
4930,0,0.5,0.5,0.6,0.64705884,0.07058824,0.07058824,1,1,0,0,106,0
4931,0.6,0.2,0.2,0.6,0.03529412,0.9725491,1,1,0.8,0,0.1,106,0
4932,0.3,0.1,0.1,0.6,1,0.12156864,0.8078432,1,0.8,0,0,106,0
4934,0,1,1,0.8,0.43529415,0.8431373,0.4039216,1,1,0,0,106,0
4935,0,0,0,1,0.9921569,0.13725491,0.13725491,1,2,0,0,106,20
4936,0,0.5,1,0.7,0.8705883,0.22352943,0.22352943,1,1,0,0,106,0
4937,0,0.5,1,0.7,0.8705883,0.22352943,0.22352943,1,1,0,0,106,0
4938,0,1,0.5,0.6,0.2901961,0.5019608,0.18039216,1,1,0,0,106,0
4940,0,0.1,0.25,0.8,0.9215687,0.24705884,0.36078432,1,1,0,0,106,0
4941,0,0.1,1,0.75,1,0.03529412,0.3803922,1,1,0,0,106,1
4942,0,0.5,0.5,0.7,0.2784314,0.58431375,0.26666668,1,1,0,0,106,0
4944,0,0,0,0.8,0,1,0.6509804,1,1,0,0,106,0
4945,0,0,0,0.6,1,0,0.4039216,1,0.85,0,0,106,0
4946,0,0.4,0.2,1.4,1,0,0.4039216,1,1,0,0,106,0
4947,0,0,0,0.6,1,0,0.4039216,1,0.85,0,0,106,0
4948,0,1,1,0.6,0.21960786,0.61960787,0.22352943,1,1,0,0,106,0
4950,0,0,0,0.6,0.62352943,0.007843138,0.054901965,1,1,0,0,106,0
4952,0,0,0,1,0.882353,0.07450981,0.07450981,1,2,0,0,106,20
4954,0,0.35,0.5,0.5,0.6862745,0,0,1,1,0,0,106,0
4955,0,0.2,0.2,1,1,0,0,1,0.3,0,0,106,0
4957,0,0.5,0.5,0.6,0.37647063,0.23529413,0.5058824,1,1,0,0,106,0
4959,0,0.2,0.2,0.8,0.27450982,0.91372555,0.5372549,1,0.5,0,0,106,0
4960,0.7,0.1,0.3,0.85,1,0.77647066,0.29411766,1,1,0,0,106,0
4964,0.7,0.1,0.3,0.85,1,0.77647066,0.29411766,1,1,0,0,106,0
4965,0,0.25,0,0.7,0.40000004,1,0.40784317,1,0.75,0,0,106,0
4968,10,10,0.25,0.9,0.62352943,0,1,0.5019608,0.3,0,0,106,0
4971,0,0.3,0.1,0.9,1,0,0,1,1,0,0,106,0
4972,0,0,0.2,0.7,0.27450982,0,0.5882353,1,1.4,0,0,106,0
4975,0,6,0,0.7,0.27450982,0,0.5882353,1,1,0,0,106,0
4976,0,0.25,0.25,1.5,0.19215688,0.03137255,0.454902,1,1,0,0,106,0
4977,0.4,0.2,0.2,0.8,0.003921569,0.8000001,0.1254902,1,0.8,0,0,106,0
4978,0,0,0,0.9,0,0.023529414,0.6666667,1,1,0,0,106,0
4979,0,0,0,0.8,0.28235295,1,0.7803922,1,1,0,0,106,0
4981,0,0.3,2,0.6,0.68235296,0.24705884,0.9607844,1,2,0,0,106,2
4982,0,0,0,0.95,0.67058825,0,0,1,1,0,0,106,0
4987,0,0,0,1,1,0.38431376,0,1,2,0,0,106,0
4988,0,0,0,0.6,0.5254902,0.09019608,0.77647066,1,1,0,0,106,0
4989,0,0.5,0.25,1,1,0,0.14509805,1,1,0,0,106,0
4990,2,0.5,0.5,0.9,0.9725491,0.40784317,0,1,0.5,0,0,106,0
4991,0,0,0,0.4,0.18039216,0,0.32941177,1,0.5,1,0,106,0
4992,0,0.5,1,0.7,0.2627451,0.03529412,0.6313726,1,1,0,0,106,0
4993,0,1,1,0.9,0.2509804,0.87843144,0.5803922,1,0.7,0,0,106,0
4994,0,0.5,0.25,1,1,0.2627451,0,1,1,0,0,106,0
4995,0,0,0,0.75,0,0.82745105,0.454902,1,1,0,0,106,0
4997,0,0,0,2,0.909804,0.058823533,0,1,0.7,0,0,106,6
4999,5,0.5,1.5,0.75,1,0.42352945,0.03529412,1,0.75,0,0,106,1
5001,1.5,0.1,0.1,1.7,1,0,0,1,1,0,0.1,106,0
5002,0,0,0,0.8,1,0.41960788,0,1,0.6,0,0,106,0
5003,0,0,0,1.2,1,0.011764707,0,1,1.2,0,0,106,0
5004,0,1.75,0.5,1,0.43529415,0.04705883,0.9294118,1,1,0,0,106,0
5005,0,0,0,0.8,0,0.76470596,0.050980397,1,1,0,0,106,0
5011,0,2,1.25,1.7,0,0.6509804,1,1,1,0,0,106,0
5012,0,0.5,0.5,1,0.34117648,0.68235296,0.31764707,1,0.5,0,0,106,20
5013,0.4,0.1,0.3,0.7,0.15294118,0.45098042,0.6039216,1,2,8,0,106,0
5015,0,0,0,0.9,0,0.7568628,0.0627451,1,1,2,0,106,10
5016,0,0.5,0.5,1,0.054901965,0.3529412,0.7137255,0.49803925,1,0,0,106,0
5017,0,0.5,0.5,0.9,0,0.7803922,1,1,1,0,0,106,0
5020,15,1,0.25,0.9,1,0,0.43529415,0.5019608,2,0,0,106,0
5021,10,3,5,0.5,1,0.8941177,0.45882356,0.5568628,1,0,0,106,19
5022,10,0.5,5,1,1,0.8470589,0.5411765,0.2627451,1,0,0,106,19
5023,0,0.2,0.2,1,0,0.7058824,0.4901961,1,1,0,0,106,1
5024,0,0,0,0.8,1,0.29803923,0,1,1,0,0,106,0
5025,0,0,0,1,1,0.078431375,0,1,0.3,0,0,106,0
5026,0,0,0,0.8,1,0.39607847,0,1,0.6,0,0,106,0
5028,0,0.5,0.25,1,0,0,0,1,1,0,0,106,0
5029,0,0,0,0.8,1,0.37254903,0,1,0.6,0,0,106,0
5030,0,1,1,0.6,0.9333334,0.83921576,0.38823533,1,0.5,0,0,106,0
5031,0,1,1,1,0.3019608,0.054901965,0.56078434,1,1,0,0,106,0
5032,0,0,0,0.8,1,0.37254903,0,1,0.6,0,0,106,0
5033,0,0,0,0.8,1,0.37254903,0,1,0.6,0,0,106,0
5034,0,0.5,0.25,1,0,0.8117648,1,1,1,0,0,106,0
5035,0,2,0.2,1.1,0.7490196,0,0,1,1,0,0,106,0
