ID,Name_lang,SetFlags,RequiredSkill,RequiredSkillRank,ItemID[0],ItemID[1],ItemID[2],ItemID[3],ItemID[4],ItemID[5],ItemID[6],ItemID[7],ItemID[8],ItemID[9],ItemID[10],ItemID[11],ItemID[12],ItemID[13],ItemID[14],ItemID[15],ItemID[16]
1230,Gladiator's Battlegear,1,0,0,127055,127081,127092,127103,127114,0,0,0,0,0,0,0,0,0,0,0,0
1231,Gladiator's Distinction,1,0,0,111305,111306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1233,Living Wood Battlegear,1,0,0,115540,115541,115542,115543,115544,0,0,0,0,0,0,0,0,0,0,0,0
1234,Ogreskull Boneplate Battlegear,1,0,0,115535,115536,115537,115538,115539,0,0,0,0,0,0,0,0,0,0,0,0
1235,Arcanoshatter Regalia,1,0,0,115550,115551,115552,115553,115554,0,0,0,0,0,0,0,0,0,0,0,0
1236,Rylakstalker's Battlegear,1,0,0,115545,115546,115547,115548,115549,0,0,0,0,0,0,0,0,0,0,0,0
1237,Battlegear of the Somber Gaze,1,0,0,115555,115556,115557,115558,115559,0,0,0,0,0,0,0,0,0,0,0,0
1238,Battlegear of Guiding Light,1,0,0,115565,115566,115567,115568,115569,0,0,0,0,0,0,0,0,0,0,0,0
1239,Soul Priest's Raiment,1,0,0,115560,115561,115562,115563,115564,0,0,0,0,0,0,0,0,0,0,0,0
1240,Poisoner's Battlegear,1,0,0,115570,115571,115572,115573,115574,0,0,0,0,0,0,0,0,0,0,0,0
1241,Windspeaker's Regalia,1,0,0,115575,115576,115577,115578,115579,0,0,0,0,0,0,0,0,0,0,0,0
1242,Blackhand's Battlegear,1,0,0,115580,115581,115582,115583,115584,0,0,0,0,0,0,0,0,0,0,0,0
1243,Shadow Council's Garb,1,0,0,115585,115586,115587,115588,115589,0,0,0,0,0,0,0,0,0,0,0,0
1244,Might of the Warsong,1,0,0,118256,118257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1245,Blacksteel Battleplate,1,0,0,120396,120395,120394,120393,120392,120391,0,0,0,0,0,0,0,0,0,0,0
1246,Ashlink Armor,1,0,0,120390,120389,120388,120387,120386,120385,0,0,0,0,0,0,0,0,0,0,0
1247,Sootfur Garb,1,0,0,120384,120383,120382,120381,120380,120379,0,0,0,0,0,0,0,0,0,0,0
1248,Ebonflame Raiment,1,0,0,120378,120377,120376,120375,120374,120373,0,0,0,0,0,0,0,0,0,0,0
1249,Demongaze Armor,1,0,0,124317,124327,124332,124338,124344,0,0,0,0,0,0,0,0,0,0,0,0
1250,Oathclaw Wargarb,1,0,0,124246,124255,124261,124267,124272,0,0,0,0,0,0,0,0,0,0,0,0
1251,Raiment of the Arcanic Conclave,1,0,0,124154,124160,124165,124171,124177,0,0,0,0,0,0,0,0,0,0,0,0
1252,Battlewrap of the Hurricane's Eye,1,0,0,124247,124256,124262,124268,124273,0,0,0,0,0,0,0,0,0,0,0,0
1253,Battlegear of the Savage Hunt,1,0,0,124284,124292,124296,124301,124307,0,0,0,0,0,0,0,0,0,0,0,0
1254,Watch of the Ceaseless Vigil,1,0,0,124318,124328,124333,124339,124345,0,0,0,0,0,0,0,0,0,0,0,0
1255,Attire of Piety,1,0,0,124155,124161,124166,124172,124178,0,0,0,0,0,0,0,0,0,0,0,0
1256,Felblade Armor,1,0,0,124248,124257,124263,124269,124274,0,0,0,0,0,0,0,0,0,0,0,0
1257,Embrace of the Living Mountain,1,0,0,124293,124297,124302,124303,124308,0,0,0,0,0,0,0,0,0,0,0,0
1258,Battlegear of Iron Wrath,1,0,0,124319,124329,124334,124340,124346,0,0,0,0,0,0,0,0,0,0,0,0
1259,Deathrattle Regalia,1,0,0,124156,124162,124167,124173,124179,0,0,0,0,0,0,0,0,0,0,0,0
1260,Felfume Raiment,1,0,0,128052,128136,128128,128129,128124,128120,0,0,0,0,0,0,0,0,0,0,0
1261,Ironpelt Armor,1,0,0,128125,128054,128137,128130,128131,128121,0,0,0,0,0,0,0,0,0,0,0
1262,Rancorbite Battlegear,1,0,0,128126,128080,128138,128132,128133,128122,0,0,0,0,0,0,0,0,0,0,0
1263,Demonbreaker Wargear,1,0,0,128127,128032,128139,128134,128135,128123,0,0,0,0,0,0,0,0,0,0,0
1265,Test [do not translate],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1266,Illidari Slayer,0,0,0,112458,129181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1267,Fel Infusion,0,0,0,128956,132243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1268,The Scale's Embrace,0,0,0,132741,132739,132743,132742,132740,0,0,0,0,0,0,0,0,0,0,0,0
1269,Deathlord's Battleplate,1,0,0,139673,139674,139675,139676,139677,139678,139679,139680,0,0,0,0,0,0,0,0,0
1270,Battlegear of the Shattered Abyss,1,0,0,139715,139716,139717,139718,139719,139720,139721,139722,0,0,0,0,0,0,0,0,0
1271,Dreamgrove Raiment,1,0,0,139723,139724,139725,139726,139727,139728,139729,139730,0,0,0,0,0,0,0,0,0
1272,Guise of the Unseen Path,1,0,0,139707,139708,139709,139710,139711,139712,139713,139714,0,0,0,0,0,0,0,0,0
1273,Vesture of Tirisgarde,1,0,0,139751,139747,139748,139749,139750,139752,139753,139754,0,0,0,0,0,0,0,0,0
1274,Grandmaster's Finery,1,0,0,139731,139732,139733,139734,139735,139736,139737,139738,0,0,0,0,0,0,0,0,0
1275,Battleplate of the Silver Hand,1,0,0,139690,139691,139692,139693,139694,139695,139696,139697,0,0,0,0,0,0,0,0,0
1276,Regalia of the High Priest,1,0,0,139759,139755,139756,139757,139758,139760,139761,139762,0,0,0,0,0,0,0,0,0
1277,Battlegear of the Uncrowned,1,0,0,139739,139740,139741,139742,139743,139744,139745,139746,0,0,0,0,0,0,0,0,0
1278,Raiment of the Farseer,1,0,0,139698,139699,139700,139701,139702,139703,139704,139705,0,0,0,0,0,0,0,0,0
1279,Vestments of the Black Harvest,1,0,0,139767,139763,139764,139765,139766,139768,139769,139770,0,0,0,0,0,0,0,0,0
1280,Battlelord's Plate,1,0,0,139681,139682,139683,139684,139685,139686,139687,139688,0,0,0,0,0,0,0,0,0
1281,Dreadwyrm Battleplate,1,0,0,138349,138352,138355,138358,138361,138364,0,0,0,0,0,0,0,0,0,0,0
1282,Vestment of Second Sight,1,0,0,138375,138376,138377,138378,138379,138380,0,0,0,0,0,0,0,0,0,0,0
1283,Garb of the Astral Warden,1,0,0,138324,138327,138330,138333,138336,138366,0,0,0,0,0,0,0,0,0,0,0
1284,Eagletalon Battlegear,1,0,0,138339,138340,138342,138344,138347,138368,0,0,0,0,0,0,0,0,0,0,0
1285,Regalia of Everburning Knowledge,1,0,0,138309,138312,138315,138318,138321,138365,0,0,0,0,0,0,0,0,0,0,0
1286,Vestments of Enveloped Dissonance,1,0,0,138325,138328,138331,138334,138337,138367,0,0,0,0,0,0,0,0,0,0,0
1287,Battleplate of the Highlord,1,0,0,138350,138353,138356,138359,138362,138369,0,0,0,0,0,0,0,0,0,0,0
1288,Vestments of the Purifier,1,0,0,138310,138313,138316,138319,138322,138370,0,0,0,0,0,0,0,0,0,0,0
1289,Doomblade Battlegear,1,0,0,138326,138329,138332,138335,138338,138371,0,0,0,0,0,0,0,0,0,0,0
1290,Regalia of Shackled Elements,1,0,0,138341,138343,138345,138346,138348,138372,0,0,0,0,0,0,0,0,0,0,0
1291,Legacy of Azj'Aqir,1,0,0,138311,138314,138317,138320,138323,138373,0,0,0,0,0,0,0,0,0,0,0
1292,Warplate of the Obsidian Aspect,1,0,0,138351,138354,138357,138360,138363,138374,0,0,0,0,0,0,0,0,0,0,0
1293,March of the Legion,0,0,0,134529,134533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1294,Journey Through Time,0,0,0,137419,137487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1295,Nightwell Arcanum,0,0,0,134432,134424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1296,Jacin's Ruse,0,0,0,137480,137397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1297,Traitor's Oath,0,0,0,134480,137405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1298,Fortitude of the Nightborne,0,0,0,134518,134503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1299,Burden of Power,0,0,0,142207,142215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,Gravewarden Armaments,1,0,0,147121,147122,147123,147124,147125,147126,0,0,0,0,0,0,0,0,0,0,0
1302,Demonbane Armor,1,0,0,147127,147128,147129,147130,147131,147132,0,0,0,0,0,0,0,0,0,0,0
1303,Stormheart Raiment,1,0,0,147133,147134,147135,147136,147137,147138,0,0,0,0,0,0,0,0,0,0,0
1304,Wildstalker Armor,1,0,0,147139,147140,147141,147142,147143,147144,0,0,0,0,0,0,0,0,0,0,0
1305,Regalia of the Arcane Tempest,1,0,0,147145,147146,147147,147148,147149,147150,0,0,0,0,0,0,0,0,0,0,0
1306,Xuen's Battlegear,1,0,0,147151,147152,147153,147154,147155,147156,0,0,0,0,0,0,0,0,0,0,0
1307,Radiant Lightbringer Armor,1,0,0,147157,147158,147159,147160,147161,147162,0,0,0,0,0,0,0,0,0,0,0
1308,Vestments of Blind Absolution,1,0,0,147163,147164,147165,147166,147167,147168,0,0,0,0,0,0,0,0,0,0,0
1309,Fanged Slayer's Armor,1,0,0,147169,147170,147171,147172,147173,147174,0,0,0,0,0,0,0,0,0,0,0
1310,Regalia of the Skybreaker,1,0,0,147175,147176,147177,147178,147179,147180,0,0,0,0,0,0,0,0,0,0,0
1311,Diabolic Raiment,1,0,0,147181,147182,147183,147184,147185,147186,0,0,0,0,0,0,0,0,0,0,0
1312,Titanic Onslaught Armor,1,0,0,147187,147188,147189,147190,147191,147192,0,0,0,0,0,0,0,0,0,0,0
1319,Juggernaut Battlegear,1,0,4,152178,152179,152180,152181,152182,152183,0,0,0,0,0,0,0,0,0,0,0
1320,Grim Inquisitor's Regalia,1,0,0,152172,152173,152174,152175,152176,152177,0,0,0,0,0,0,0,0,0,0,0
1321,Garb of Venerated Spirits,1,0,0,152166,152167,152168,152169,152170,152171,0,0,0,0,0,0,0,0,0,0,0
1322,Regalia of the Dashing Scoundrel,1,0,0,152160,152161,152162,152163,152164,152165,0,0,0,0,0,0,0,0,0,0,0
1323,Gilded Seraph's Raiment,1,0,0,152154,152155,152156,152157,152158,152159,0,0,0,0,0,0,0,0,0,0,0
1324,Light's Vanguard Battleplate,1,0,0,152148,152149,152150,152151,152152,152153,0,0,0,0,0,0,0,0,0,0,0
1325,Chi-Ji's Battlegear,1,0,0,152142,152143,152144,152145,152146,152147,0,0,0,0,0,0,0,0,0,0,0
1326,Runebound Regalia,1,0,0,152136,152137,152138,152139,152140,152141,0,0,0,0,0,0,0,0,0,0,0
1327,Serpentstalker Guise,1,0,0,152130,152131,152132,152133,152134,152135,0,0,0,0,0,0,0,0,0,0,0
1328,Bearmantle Battlegear,1,0,0,152124,152125,152126,152127,152128,152129,0,0,0,0,0,0,0,0,0,0,0
1329,Felreaper Vestments,1,0,0,152118,152119,152120,152121,152122,152123,0,0,0,0,0,0,0,0,0,0,0
1330,Dreadwake Armor,1,0,0,152112,152113,152114,152115,152116,152117,0,0,0,0,0,0,0,0,0,0,0
1331,Velen's Lament,0,0,0,151308,151311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1332,Umbra-Weaver's Portent,0,0,0,151303,151299,151302,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1333,Tailwind Regalia,0,0,0,161022,161021,161020,161019,161018,0,0,0,0,0,0,0,0,0,0,0,0
1334,Sea Sisters' Cunning,0,0,0,161025,161024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1335,Venombite Garb,0,0,0,161030,161029,161028,161027,161026,0,0,0,0,0,0,0,0,0,0,0,0
1336,Thundercrash Armor,0,0,0,161035,161034,161033,161032,161031,0,0,0,0,0,0,0,0,0,0,0,0
1337,Sandstorm Plate,0,0,0,161040,161039,161038,161037,161036,0,0,0,0,0,0,0,0,0,0,0,0
1338,Frenzied Battleplate,0,0,0,161041,161042,161043,161044,0,0,0,0,0,0,0,0,0,0,0,0,0
1439,Waycrest Legacy,0,0,0,158362,159631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,Brain Trust,0,0,0,163949,163954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1442,Gift of the Loa,0,0,0,165567,165512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1443,Keepsakes of the Resolute Commandant,0,0,0,165604,165566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1449,Azshara's Garments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1452,Titanic Empowerment,0,0,0,174500,174528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1454,Hack and Gore,0,0,0,181865,181864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1455,Regalia of Fabled Adventurers,0,0,0,183143,183144,183145,183146,183147,183148,0,183149,0,0,0,0,0,0,0,0,0
1456,The Mail Courier,0,0,0,181192,182719,182720,182721,182722,182723,182724,182725,0,0,0,0,0,0,0,0,0
1457,Hack and Gore,0,0,0,184194,184195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1458,Gladiator's Distinction,4,0,0,184268,184269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459,Vestments of the Selfless,0,0,0,178154,178161,178156,178159,178153,178157,178158,178155,178160,0,0,0,0,0,0,0,0
1460,Rationale of Maldraxxus,0,0,0,182276,182274,182268,182271,182272,182273,182270,182269,182275,0,0,0,0,0,0,0,0
1461,Faewoven Regalia,0,0,0,175597,175588,175603,179623,175586,175592,175576,175581,175600,179657,0,0,0,0,0,0,0
1462,Soulbreaker's Ebony Vestments,0,0,0,180934,180911,180913,180917,180922,180925,180906,180901,180928,0,0,0,0,0,0,0,0
1463,Inscrutable Exile's Garb,0,0,0,184105,184106,184108,184107,0,0,0,0,0,0,0,0,0,0,0,0,0
1466,Garb of the Selfless,0,0,0,177050,177051,177052,177053,177054,177055,177056,177057,177058,0,0,0,0,0,0,0,0
1467,Chain of the Selfless,0,0,0,179940,179941,179942,179943,179944,179945,179946,179947,179948,0,0,0,0,0,0,0,0
1468,Vestments of the Selfless,0,0,0,174289,174290,174291,174292,174293,174294,174295,174296,174297,0,0,0,0,0,0,0,0
1475,Guile of Maldraxxus,0,0,0,182259,182260,182261,182262,182263,182264,182265,182266,182267,0,0,0,0,0,0,0,0
1476,Alacrity of Maldraxxus,0,0,0,182277,182278,182279,182280,182281,182282,182283,182284,182285,0,0,0,0,0,0,0,0
1477,Authority of Maldraxxus,0,0,0,182250,182251,182252,182253,182254,182255,182256,182257,182258,0,0,0,0,0,0,0,0
1478,Oakheart Raiment,0,0,0,179765,179766,179767,179768,179769,179770,179771,179772,179773,179774,0,0,0,0,0,0,0
1479,Runewarden's Guise,0,0,0,181877,181909,181910,181911,181912,181913,181914,181915,181916,181979,0,0,0,0,0,0,0
1480,Queensguard Warbark,0,0,0,179620,179887,179888,179889,179890,179891,179892,179893,179894,0,0,0,0,0,0,0,0
1481,Ebony Death Shroud Armor,0,0,0,180904,180908,180909,180915,180919,180920,180927,180931,180936,0,0,0,0,0,0,0,0
1482,Fearstalker's Ebony Battlegear,0,0,0,180903,180907,180912,180914,180918,180923,180926,180930,180937,0,0,0,0,0,0,0,0
1483,Dread Sentinel's Ebony Battleplate,0,0,0,180900,180902,180905,180910,180916,180921,180924,180929,180938,0,0,0,0,0,0,0,0
1496,Soulblade Shadowhide,1,0,0,188901,188902,188903,0,188905,0,188907,0,0,0,0,0,0,0,0,0,0
1497,Godstalker's Battlegear,1,0,0,0,0,188861,188860,188859,188858,0,188856,0,0,0,0,0,0,0,0,0
1498,Luminous Chevalier's Gallantry,1,0,0,0,0,0,188933,188932,188931,0,188929,188928,0,0,0,0,0,0,0,0
1499,Theurgic Starspeaker's Regalia,1,0,0,0,0,188925,188924,188923,188922,0,188920,0,0,0,0,0,0,0,0,0
1500,The First Eidolon's Soulsteel,1,0,0,0,0,0,188868,188867,188866,0,188864,188863,0,0,0,0,0,0,0,0
1501,Mercurial Punisher's Painweave,1,0,0,0,0,188898,0,188896,0,188894,188893,188892,0,0,0,0,0,0,0,0
1502,Tapestry of the Fixed Stars,1,0,0,0,0,188853,0,188851,0,188849,188848,188847,0,0,0,0,0,0,0,0
1503,Erudite Occultist's Vestments,1,0,0,0,188845,188844,188843,188842,0,0,188839,0,0,0,0,0,0,0,0,0
1504,Garb of the Grand Upwelling,1,0,0,0,0,188916,0,188914,0,188912,188911,188910,0,0,0,0,0,0,0,0
1505,Habiliments of the Empyrean,1,0,0,0,188881,188880,188879,188878,0,0,188875,0,0,0,0,0,0,0,0,0
1506,Armaments of the Infinite Infantry,1,0,0,0,0,0,188942,188941,188940,0,188938,188937,0,0,0,0,0,0,0,0
1507,Shroud of the Demon Star,1,0,0,0,188890,188889,188888,188887,0,0,188884,0,0,0,0,0,0,0,0,0
1508,Ripped Secrets,0,0,0,190124,190125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1509,Playful Spirit's Fur,0,0,0,193454,193458,193457,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1510,Horizon Strider's Garments,0,0,0,193463,193465,193459,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511,Drakebreaker's Garb,0,0,0,198572,198571,198570,198569,198568,198567,198566,198565,0,0,0,0,0,0,0,0,0
1512,Drakebreaker's Battlegear,0,0,0,198596,198595,198594,198593,198592,198591,198590,198589,0,0,0,0,0,0,0,0,0
1513,Drakebreaker's Vestments,0,0,0,198580,198579,198578,198577,198576,198575,198574,198573,0,0,0,0,0,0,0,0,0
1514,Drakebreaker's Armor,0,0,0,198588,198587,198586,198585,198584,198583,198582,198581,0,0,0,0,0,0,0,0,0
1515,Woven Chronocloth,0,0,0,193527,193537,193512,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1516,Azureweave Vestments,0,0,0,193536,193525,193520,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1520,Dragon Rider's Gear,0,0,0,193531,193535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1521,Drape of Raging Tempests,0,0,0,199417,199418,199419,199420,199421,199424,199422,199423,0,0,0,0,0,0,0,0,0
1523,Shroud of Raging Tempests,0,0,0,199431,0,199425,199426,199427,199428,199432,199429,199430,0,0,0,0,0,0,0,0
1524,Scales of Raging Tempests,0,0,0,199441,199442,199443,199444,199445,199446,199447,199448,0,0,0,0,0,0,0,0,0
1525,Armor of Raging Tempests,0,0,0,199434,199435,199436,199433,199437,199438,199439,199440,0,0,0,0,0,0,0,0,0
1526,Haunted Frostbrood Remains,0,0,0,200405,200407,200408,200409,200410,0,0,0,0,0,0,0,0,0,0,0,0
1527,Skybound Avenger's Flightwear,0,0,0,200342,200344,200345,200346,200347,0,0,0,0,0,0,0,0,0,0,0,0
1528,Lost Landcaller's Vesture,0,0,0,200351,200353,200354,200355,200356,0,0,0,0,0,0,0,0,0,0,0,0
1529,Stormwing Harrier's Camouflage,0,0,0,200387,200389,200390,200391,200392,0,0,0,0,0,0,0,0,0,0,0,0
1530,Scales of the Awakened,0,0,0,200378,200380,200381,200382,200383,0,0,0,0,0,0,0,0,0,0,0,0
1531,Bindings of the Crystal Scholar,0,0,0,200315,200317,200318,200319,200320,0,0,0,0,0,0,0,0,0,0,0,0
1532,Wrappings of the Waking Fist,0,0,0,200360,200362,200363,200364,200365,0,0,0,0,0,0,0,0,0,0,0,0
1533,Virtuous Silver Cataphract,0,0,0,200414,200416,200417,200418,200419,0,0,0,0,0,0,0,0,0,0,0,0
1534,Draconic Hierophant's Finery,0,0,0,200326,200327,200328,200324,200329,0,0,0,0,0,0,0,0,0,0,0,0
1535,Vault Delver's Toolkit,0,0,0,200369,200371,200372,200373,200374,0,0,0,0,0,0,0,0,0,0,0,0
1536,Elements of Infused Earth,0,0,0,200396,200398,200399,200400,200401,0,0,0,0,0,0,0,0,0,0,0,0
1537,Scalesworn Cultist's Habit,0,0,0,200335,200336,200337,200333,200338,0,0,0,0,0,0,0,0,0,0,0,0
1538,Stones of the Walking Mountain,0,0,0,200423,200425,200426,200427,200428,0,0,0,0,0,0,0,0,0,0,0,0
1539,Might of the Drogbar,0,0,0,204811,204810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1540,Lingering Phantom's Encasement,0,0,0,202464,202462,202461,202460,202459,0,0,0,0,0,0,0,0,0,0,0,0
1541,Kinslayer's Burdens,0,0,0,202527,202525,202524,202523,202522,0,0,0,0,0,0,0,0,0,0,0,0
1542,Strands of the Autumn Blaze,0,0,0,202518,202516,202515,202514,202513,0,0,0,0,0,0,0,0,0,0,0,0
1543,Legacy of Obsidian Secrets,0,0,0,202491,202489,202488,202487,202486,0,0,0,0,0,0,0,0,0,0,0,0
1544,Ashen Predator's Scaleform,0,0,0,202482,202480,202479,202478,202477,0,0,0,0,0,0,0,0,0,0,0,0
1545,Underlight Conjurer's Brilliance,0,0,0,202554,202552,202551,202550,202549,0,0,0,0,0,0,0,0,0,0,0,0
1546,Fangs of the Vermillion Forge,0,0,0,202509,202507,202506,202505,202504,0,0,0,0,0,0,0,0,0,0,0,0
1547,Heartfire Sentinel's Authority,0,0,0,202455,202453,202452,202451,202450,0,0,0,0,0,0,0,0,0,0,0,0
1548,The Furnace Seraph's Verdict,0,0,0,202543,202542,202541,202545,202540,0,0,0,0,0,0,0,0,0,0,0,0
1549,Lurking Specter's Shadeweave,0,0,0,202500,202498,202497,202496,202495,0,0,0,0,0,0,0,0,0,0,0,0
1550,Runes of the Cinderwolf,0,0,0,202473,202471,202470,202469,202468,0,0,0,0,0,0,0,0,0,0,0,0
1551,Sinister Savant's Cursethreads,0,0,0,202534,202533,202532,202536,202531,0,0,0,0,0,0,0,0,0,0,0,0
1552,Irons of the Onyx Crucible,0,0,0,202446,202444,202443,202442,202441,0,0,0,0,0,0,0,0,0,0,0,0
1553,Scalewarden's Garments,0,0,0,206213,206212,206210,206209,206208,206207,206206,206205,0,0,0,0,0,0,0,0,0
1554,Scalewarden's Chainmail,0,0,0,206237,206236,206235,206234,206233,206232,206231,206230,0,0,0,0,0,0,0,0,0
1555,Scalewarden's Battlegear,0,0,0,206221,206220,206219,206218,206217,206216,206215,206214,0,0,0,0,0,0,0,0,0
1556,Scalewarden's Armaments,0,0,0,206229,206228,206227,206226,206225,206224,206223,206222,0,0,0,0,0,0,0,0,0
1557,Risen Nightmare's Gravemantle,0,0,0,207198,207199,207200,207201,207203,0,0,0,0,0,0,0,0,0,0,0,0
1558,Screaming Torchfiend's Brutality,0,0,0,207261,207262,207263,207264,207266,0,0,0,0,0,0,0,0,0,0,0,0
1559,Benevolent Embersage's Guidance,0,0,0,207252,207253,207254,207255,207257,0,0,0,0,0,0,0,0,0,0,0,0
1560,Werynkeeper's Timeless Vigil,0,0,0,207225,207226,207227,207228,207230,0,0,0,0,0,0,0,0,0,0,0,0
1561,Blazing Dreamstalker's Trophies,0,0,0,207216,207217,207218,207219,207221,0,0,0,0,0,0,0,0,0,0,0,0
1562,Wayward Chronomancer's Clockwork,0,0,0,207288,207289,207290,207291,207293,0,0,0,0,0,0,0,0,0,0,0,0
1563,Mystic Heron's Discipline,0,0,0,207243,207244,207245,207246,207248,0,0,0,0,0,0,0,0,0,0,0,0
1564,Zealous Pyreknight's Ardor,0,0,0,207189,207190,207191,207192,207194,0,0,0,0,0,0,0,0,0,0,0,0
1565,Blessings of Lunar Communion,0,0,0,207279,207280,207281,207282,207284,0,0,0,0,0,0,0,0,0,0,0,0
1566,Lucid Shadewalker's Silence,0,0,0,207234,207235,207236,207237,207239,0,0,0,0,0,0,0,0,0,0,0,0
1567,Vision of the Greatwolf Outcast,0,0,0,207207,207208,207209,207210,207212,0,0,0,0,0,0,0,0,0,0,0,0
1568,Devout Ashdevil's Pactweave,0,0,0,207270,207271,207272,207273,207275,0,0,0,0,0,0,0,0,0,0,0,0
1569,Molten Vanguard's Mortarplate,0,0,0,207180,207181,207182,207183,207185,0,0,0,0,0,0,0,0,0,0,0,0
1572,Hellbloom Armaments,0,0,0,211234,211233,211232,211231,211230,211229,211228,211227,0,0,0,0,0,0,0,0,0
1573,Hellbloom Chainmail,0,0,0,211242,211241,211240,211239,211237,211236,211235,211238,0,0,0,0,0,0,0,0,0
1574,Hellbloom Battlegear,0,0,0,211226,211225,211224,211223,211222,211221,211220,211219,0,0,0,0,0,0,0,0,0
1575,Hellbloom Garments,0,0,0,211218,211217,211216,211215,211214,211213,211212,211211,0,0,0,0,0,0,0,0,0
1594,Scales of the Awakened,0,0,0,217176,217177,217178,217179,217180,0,0,0,0,0,0,0,0,0,0,0,0
1595,Stormwing Harrier's Camouflage,0,0,0,217181,217182,217183,217184,217185,0,0,0,0,0,0,0,0,0,0,0,0
1596,Wrappings of the Waking Fist,0,0,0,217186,217187,217188,217189,217190,0,0,0,0,0,0,0,0,0,0,0,0
1597,Strands of the Autumn Blaze,0,0,0,217191,217192,217193,217194,217195,0,0,0,0,0,0,0,0,0,0,0,0
1598,Heartfire Sentinel's Authority,0,0,0,217196,217197,217198,217199,217200,0,0,0,0,0,0,0,0,0,0,0,0
1599,The Furnace Seraph's Verdict,0,0,0,217201,217202,217203,217205,217204,0,0,0,0,0,0,0,0,0,0,0,0
1600,Lurking Specter's Shadeweave,0,0,0,217206,217207,217208,217209,217210,0,0,0,0,0,0,0,0,0,0,0,0
1601,Sinister Savant's Cursethreads,0,0,0,217211,217212,217213,217215,217214,0,0,0,0,0,0,0,0,0,0,0,0
1602,Irons of the Onyx Crucible,0,0,0,217216,217217,217218,217219,217220,0,0,0,0,0,0,0,0,0,0,0,0
1603,Risen Nightmare's Gravemantle,0,0,0,217221,217222,217223,217224,217225,0,0,0,0,0,0,0,0,0,0,0,0
1604,Screaming Torchfiend's Brutality,0,0,0,217226,217227,217228,217229,217230,0,0,0,0,0,0,0,0,0,0,0,0
1605,Wayward Chronomancer's Clockwork,0,0,0,217235,217231,217232,217233,217234,0,0,0,0,0,0,0,0,0,0,0,0
1606,Vision of the Greatwolf Outcast,0,0,0,217236,217237,217238,217239,217240,0,0,0,0,0,0,0,0,0,0,0,0
1614,Draconic Warmonger's Armor,0,0,0,217092,217091,217090,217089,217088,217087,217086,217085,0,0,0,0,0,0,0,0,0
1615,Draconic Warmonger's Chainmail,0,0,0,217100,217099,217098,217097,217096,217095,217094,217093,0,0,0,0,0,0,0,0,0
1616,Draconic Warmonger's Vestments,0,0,0,217084,217083,217082,217081,217080,217079,217078,217077,0,0,0,0,0,0,0,0,0
1617,Draconic Warmonger's Garb,0,0,0,217076,217075,217074,217073,217072,217071,217070,217069,0,0,0,0,0,0,0,0,0
