ID,Name_lang,Description_lang,IconFileDataID,PetTypeEnum,Cooldown,BattlePetVisualID,Flags
2209,Burst,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Instantly kills the caster, dealing damage equal to [FormatDamage(points(1,1))]% of the user's total health to the current enemy.",1029738,4,0,0,2
2210,Murder the Innocent,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Instantly kills the enemy pet.",1020342,5,0,0,0
2211,Stunning Peck,Unable to give this pet commands.,135860,-1,0,103,3
2212,Stunning Peck,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Stun the target for [duration(1,1)] |4round:rounds; and forces the opponent's lowest health pet to swap into battle. 

Why is it always the seagulls?",133707,2,15,0,0
2213,Disruptive Spores,"The spores on the lasher disrupt the enemy's concentration, causing each ability to become locked out and unusable for [lockduration(1,1)] |4round:rounds;.",2027888,6,0,0,2
2214,Tail Smash,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and forces the opponent's lowest health pet to swap into battle.",237408,7,4,0,0
2215,Docile,"Jammer seems very calm, but some Direhorn have been known to become very mad if their health is brought below [healthpercentthreshold(1,1)]%.",840402,6,0,0,2
2216,Rage of the Direhorn,"Jammer becomes enraged, dealing [abs(abilityStateMod( STATE_Mod_DamageDealtPercent, 604 ))]% additional damage.",648206,-1,0,1100,2
2223,Murder the Innocent,"Blast the target with unholy magic, dealing [points(1,1)]% of the target's health in damage.",1020342,5,3,0,0
2225,Annoying Shield,"The Prototype Annoy-O-Tron's defensive mechanism activates, surrounding it with an impenetrable shield, blocking all incoming damage.

Lasts [duration(1,1)] |4round:rounds;.

This always goes first.",524354,9,4,0,18
2226,Annoying Shield,Prototype Annoy-O-Tron is surrounded by an impenetrable shield.,524354,-1,0,1104,18
2227,Auto-Rebuilder Mk 6001,"The Pulverizer Bot Mk 6001 has prototype Gnomeregan technology installed to automatically rebuild itself to full health if it is defeated in combat.

Results untested, user discretion is advised.",465878,-1,0,0,18
2228,Sonic Blast,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Release a blast of sonic energy at your target, dealing [StandardDamage(1,1)] [School()] damage.",252188,9,0,0,0
2229,Sonic Detonator,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Toss a sonic detonator at your target, dealing [StandardDamage(1,1)] [School()] to your enemy and an additional [StandardDamage(1,2)] [School()] damage to any other enemies when it detonates.",1345087,9,3,0,0
2230,Sonic Blast,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Release a blast of sonic energy at your target, dealing [StandardDamage(1,1)] [School()] damage.",252188,6,0,0,0
2231,Sonic Detonator,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Toss a sonic detonator at your target, dealing [StandardDamage(1,1)] [School()] to your enemy and an additional [StandardDamage(1,2)] [School()] damage to any other enemies when it detonates.",1345087,9,3,0,0
2232,Toxic Spray,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Instantly deals [StandardDamage(1,1)] [School()] damage and causes harmful damage over time effects to deal [abs(abilityStateMod(202,2112))*AttackBonus()] more damage each time they deal damage for [duration(1,2)] |4round:rounds.",132104,8,0,0,0
2233,Toxic Spray,"Harmful damage over time effects deal [abs(abilityStateMod(202,2112))*AttackBonus()] more damage each time they deal damage.",132104,8,0,25,3
2234,Freezing Spray,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Freezes the target, dealing [StandardDamage(1,1)] [School()] damage.",135781,8,0,0,0
2235,Unstable Engineering,"Increases your team's critical strike chance by [abs(abilityStateMod(40,2235))]%, but reduces your team's chance to hit by [abs(abilityStateMod(41, 2235))]%.",133035,-1,0,320,2
2236,Unstable Engineering,"Increases your team's critical strike chance by [abs(abilityStateMod(40,2235))]%, but reduces your team's chance to hit by [abs(abilityStateMod(41, 2235))]% for [duration(1,1)] |4round:rounds;.",133035,9,0,0,2
2237,Razor Talons,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Adds [abs(abilityStateMod(71,918))*AttackBonus()] damage to every attack against the target. 

Lasts [duration(1,1)] |4round:rounds;.",132935,9,0,0,2
2238,Razor Talons,"Adds [abs(abilityStateMod(71,918))*AttackBonus()] damage to every attack against the target.",132935,-1,0,530,3
2239,Smoke Cloud,"Increases your chance to dodge an attack by [abs(abilityStateMod( 73, 2060 ))]%.

Lasts [duration(1,1)] |4round:rounds;.",463521,9,4,0,2
2240,Bore,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Bore into the the target, dealing [StandardDamage(1,1)] [School()] damage.",132283,9,0,0,0
2241,Omni Pummel,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Pummel your enemy with both arms, dealing [StandardDamage(1,1)] [School()] damage 4 times.",133509,9,3,0,0
2242,Shredder Blade,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Launch a deadly Shredder Blade at your enemy, dealing [StandardDamage(1, 1)] [School()] damage.",134427,9,0,0,0
2243,Elemental Gatling Gun,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Unleash the attached Gatling Gun, dealing, dealing [StandardDamage(1,1)*6] [School()] damage.",236201,8,2,0,0
2244,Leprosy,"Affected by severe Leprosy. When killed in battle, the enemy will immediately suffer fatal damage.

Magical, Mechanical and Undead units are not protected against this effect.",2126350,4,0,0,2
2245,Leprosy,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Instantly infects and kills the target.

Magical, Mechanical, and Undead units are not protected against this fatal damage.",132131,4,0,0,2
2246,The Biggest Hammer,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and forces the opponent's lowest health pet to swap into battle.",1278390,9,4,0,0
2247,Jackhammer,"[StandardAccuracy(1,2)] |cffffffffHit Chance|r

Deals [StandardDamage(1,2)*4] [School()] damage to the enemy pet.

Jackhammer shatters any flat damage reduction effects on the enemy target.",1278390,9,0,0,0
2248,Coolant Flush,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage to the primary enemy pet and rooting it in place for [duration(1,4)] rounds, and deals [StandardDamage(1,2)] [School()] to any other enemy pets.

All enemy pets are also slowed by [abs(abilityStateMod(25, 928))]% for [duration(1,5)] rounds.",252174,8,2,0,0
2249,Coolant Leak,"The Auto-Rebuilder Mk 6001 has exposed a leak in the coolant system.

Any attacker suffers [StandardDamage(1,1)] [School()] each time they deal damage, and when attacking, there is a [StandardAccuracy(2,1)] chance to deal an additional [StandardDamage(1,1)] [School()] damage to the enemy target.

All damage dealt increased by [abs(abilityStateMod(23, 2249))]%.",135784,8,0,515,18
2250,Akunda's Wrath,"[StandardAccuracy(1,2)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage split evenly across the enemy team.

While using Akunda's Wrath, all damage taken is increased by [abilityStateMod(24,516)]%.

Akunda's Wrath continues for [numTurns()] |4round:rounds;.",839983,6,5,0,0
2251,Krag'wa's Wrath,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage split across the enemy team and forces the opponent's lowest health pet to swap into battle.",2399289,8,4,0,0
2252,Auto-Rebuilder Mk 6001,"The Pulverizer Bot Mk 6001 has prototype Gnomeregan technology installed to automatically rebuild itself to full health if it is defeated in combat.

Results untested, user discretion is advised.",465878,-1,0,0,10
2253,Shadowmeld,"Reduces your speed by 30% and increases the damage of your next attack made within [duration(1,1)] |4round:rounds; by 150%.",514640,2,5,0,2
2254,Shadowmeld,"Speed reduced by 30%.
Damage increased by 150%.",514640,-1,0,320,2
2255,Corrupted Ground,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1,2256)] [School()] damage to the enemy's active pet every round for [duration(1,1)] |4round:rounds;. Persists through pet swaps.",651097,6,0,0,0
2256,Corrupted Ground,"Deals [StandardDamage(1,1)] Elemental damage to the current pet every round.",651097,6,0,1121,0
2257,Corrupted Touch,"Deals [StandardDamage(1,1)] [School()] damage each round.",651090,6,0,1123,1
2258,Corrupted Touch,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Sap all hope from the target, causing it to suffer [StandardDamage(1,1)] [School()] damage plus [StandardDamage(1,1,2257)] [School()] damage each round. Lasts [duration(1,2)] |4round:rounds.",651090,6,0,0,0
2259,Species Attack,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Launch a deadly Shredder Blade at your enemy, dealing [StandardDamage(1, 1)] [School()] damage. Deals [FormatDamage(3*AttackBonus())] additional damage for each additional pet on your team that is the same species as the caster.",134427,9,0,0,0
2260,Species Heal,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Restore [StandardHealing(1, 1)] health to the user. Restores an additional [FormatDamage(2*AttackBonus())] health for each additional pet on your team that is the same species as the caster.",134427,9,0,0,2
2261,Necrotic Touch,Dark magic has taken control.,2576090,3,0,1146,2
2262,Necrotic Reconstruction,"Dark magic has reformed Blackmane into a nightmarish creature.

Blackmane is now considered Undead and has enhanced abilities.",2576090,3,0,1125,2
2263,Torment,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Damage all enemy targets for [points(1,1)]% of their current health, and heal for [points(1,2)]% of that amount.",134427,9,0,0,2
2264,Redirection,Redirecting,651097,6,0,1121,0
2265,Redirect,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Apply Redirect Aura",134427,9,0,0,2
2266,heal test,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Damage all enemy targets for [points(1,1)]% of their current health, and heal for [points(1,2)]% of that amount.",134427,9,0,0,2
2280,test attack,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Launch a deadly Shredder Blade at your enemy, dealing [StandardDamage(1, 1)] [School()] damage. Deals [FormatDamage(3*AttackBonus())] additional [School()] damage for each additional pet on your team that is the same species as the caster.",134427,0,0,0,0
2281,intercept aura,winning the game,132090,-1,0,0,2
2282,intercept,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

win the game",134427,9,0,0,2
2283,Dragon's Call,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Your flight emits a piercing cry at your enemy, dealing [StandardDamage(1, 1)] [School()] damage. Deals [FormatDamage(7*AttackBonus())] additional [School()] damage for each additional pet on your team that is the same species as the caster.",1394891,1,3,0,0
2284,Intercept,Leap,236171,7,0,0,2
2285,Test Aura,,611418,-1,0,0,0
2288,Cluck,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Lets out a loud squawk, dealing [StandardDamage(1,1)] [School()] damage and reducing the damage the target deals by 25% for [duration(1,2)] rounds.",135996,2,2,0,0
2289,Meat Hook,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and forces the opponent's lowest health pet to swap into battle.",1373906,3,2,0,0
2290,Sludge,"Deals [StandardDamage(1,1)] [School()] damage to the current pet every round.

|cFF1EFF00Poisoned|r.",236271,3,0,1133,0
2291,Sludge Belch,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Turns the battlefield into a stinky, slimy mess, dealing [StandardDamage(1,1)] [School()] damage. 

Acid continues to |cFF1EFF00Poison|r the enemy, dealing [StandardDamage(1,1, 2290)] [School()] damage each round for [duration(1,2)] |4round:rounds;.",136182,3,1,0,0
2292,Torment,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Damage all enemy targets for [points(1,1)]% of their current health, and heal for [points(1,2)]% of that amount.",236300,5,5,0,2
2293,Tremble in Fear,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and reducing their speed by [abs(abilityStateMod(25,928))]% and damage by [abs(abilityStateMod(23,494))]% for [duration(1,2)] |4round:rounds.

Deals [StandardDamage(1,2)] [School()] damage to all other enemy pets.",136184,5,3,0,0
2294,Soul Steal,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] Undead damage and heals the user for [points(1,3)]% of the damage dealt.",2576086,3,0,0,0
2295,Health Funnel,All healing done is redirected to this unit.,460699,3,0,1138,2
2296,Dark Magic,Dark magic is looming within.,460699,3,0,0,2
2297,Healing Wrap,"Restores [StandardDamage(1,1)] health to the user.",960692,8,2,0,2
2298,Raise Ally,"Summon a skeletal minion that assaults the enemy team's front pet, dealing [FormatDamage(SimpleDamage(1,1,2299))] [School()] damage each round. 

Each minion lasts [duration(1,1)] |4round:rounds;.",136119,3,2,0,0
2299,Risen Minion,"Deals [FormatDamage(SimpleDamage(1,1))] [School()] damage to the enemy's front pet each round.",1390947,3,0,1141,0
2300,Necrotic Bomb,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and defiles the area with an aura of necromancy.

After [duration(1,2)] |4round:rounds the area will erupt in a burst of necrotic energy, dealing [StandardDamage(getProcIndex(PROC_ON_AURA_REMOVED, 2301),1,2301)] [School()] damage to all enemy pets and healing for [points(1,2,2301)]% of the damage dealt.",2576095,3,3,0,0
2301,Necrotic Bomb,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(getProcIndex(PROC_ON_AURA_REMOVED),1)] [School()] damage after 3 |4round:rounds; to the all enemy pets, and heals the caster for [points(1,2)]% of the damage dealt.",2576095,3,0,0,0
2302,Hoof Pummel,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Stomps the enemy, dealing [(StandardDamage(1, 1)*2)] [School()] damage.",132368,7,0,0,0
2303,Wild Stallions,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Trample the enemy team with a herd of warhorses, dealing [FormatDamage(SimpleDamage(1,1))] [School()] damage the primary enemy pet and [FormatDamage(SimpleDamage(1,3))] damage to all back line pets.",1720723,7,3,0,0
2304,Nightmares,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Trample the enemy team with Risen Nightmares, dealing [FormatDamage(SimpleDamage(1,1))] [School()] damage to the primary enemy pet and [FormatDamage(SimpleDamage(1,3))] [School()] damage to both back line pets, plus an additional [points(1,2)]% of each enemy's health.",2238268,3,2,0,0
2305,Disease Cloud,"Deals [StandardDamage(1,1)] [School()] damage to the current pet every round.",136128,3,0,219,0
2306,Plagued Hooves,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Stomps the enemy, dealing [(StandardDamage(1, 1)*2)] [School()] damage and covers you with a diseased cloud of insects, dealing [StandardDamage(1,1,2305)] damage every round for [duration(1,3)] |4round:rounds;. Persists through pet swaps.",132103,3,0,0,0
2307,Deep Claw,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Claws at the enemy from the deeps, dealing [StandardDamage(1, 1)] [petTypeName(abilityPetType())] damage.",1508491,8,0,0,0
2308,Slime Trail,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Leave a slime trail, dealing [StandardDamage(1,1)] [School()] damage and coating the target in sticky goo, making it impossible to flee for [duration(1,2)] |4round:rounds.",136007,4,0,0,0
2309,Tidal Wave X,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage to the enemy's pets.

Destroys objects created by both teams.",237590,8,2,0,0
2310,Devour X,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage. 
If the user kills an enemy with Devour, they restore [StandardHealing(1,2)] health.

Devour X continues for [numTurns()] |4round:rounds;.",132131,7,3,0,0
2311,Flyby X,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and increases the target's damage taken by [abs(abilityStateMod( 24,516))]% for [duration(1,2)] |4round:rounds;.",648840,2,0,0,0
2312,Whirlpool X,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Causes a whirlpool to form under the enemy team. 

In two |4round:rounds, the opponent's pets will take [StandardDamage(3,1,512)] [School()] damage and be rooted for [duration(3,2,512)] rounds.",571588,8,3,0,0
2313,Pinch X,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Pinch the target with your massive claw, dealing [StandardDamage(1,1)] [petTypeName(abilityPetType())] damage.

Damage increases by [FormatDamage(pointsincreaseperuse(1,1)*AttackBonus())] each time it is used. Max [FormatDamage(pointsmax(1,1)*AttackBonus())] [School()] damage.",1508496,8,0,0,0
2314,Bubble X,Blocks three attacks.,512902,0,0,0,2
2315,Bubble X,"A bubble surrounds you, blocking the next three attacks.",512902,0,5,0,2
2316,Howl X,"Increases your damage taken by [abs(abilityStateMod( 24, 2316 ))]%.",538568,-1,0,530,0
2317,Howl X,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

A distant howl frightens the target, increasing the damage they take on the next attack by 200%, lasts [duration(1,1)] rounds.",538568,7,3,0,2
2318,Illusionary Barrier X,Creates an illusion that blocks two attacks. Allied and enemy attacks both count.,237510,5,3,0,2
2319,Healing Wrap X,"Restores [StandardDamage(1,1)] health to the user.",960692,8,2,0,2
2320,Lightning Storm X,"All pets deal [StandardDamage(getProcIndex(PROC_ON_DAMAGE_DEALT ),1)] bonus [School()] damage each time they attack. 

Mechanical abilities deal 25% additional damage.",463562,9,0,169,2
2321,Call Lightning X,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and causes a Lightning Storm for [duration(1,2)] |4round:rounds;.

During a Lightning Storm, all pets deal [StandardDamage(getProcIndex(PROC_ON_DAMAGE_DEALT, 2320 ),1,2320)] bonus [School(2320)] damage on each attack and Mechanical abilities deal 25% additional damage.",463562,9,5,0,0
2322,Gnash,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and Rips the target, causeing the target to |cFF970000Bleed|r for [StandardDamage(1,1,491)] [School(491)] damage per round for [duration(1,2)] |4round:rounds.",136231,8,0,0,0
2323,Spiked Shell,"Reduces up to [abs(abilityStateMod(71,2323))*AttackBonus()] damage from each attack and deals [FormatDamage(SimpleDamage(1,1),nil,AURAENEMY)] [School()] damage each time you take direct damage.",134964,8,0,0,0
2324,Spiked Shell,"Reduces up to [abs(abilityStateMod(71,2323))*AttackBonus()] damage from each attack against you and deals [StandardDamage(getProcIndex(PROC_ON_DAMAGE_TAKEN,2323),1,2323)] [School()] damage each time you take direct damage.

Lasts [duration(1,1)] |4round:rounds;.",134964,8,3,0,0
2325,Tail Smash X,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and forces the opponent's lowest health pet to swap into battle.",237408,7,3,0,0
2326,Corrosion X,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Splashes the target with corrosive acid, causing [StandardDamage(1,1)] [School()] damage instantly and [StandardDamage(1,1,446)] [School()] damage each round and increases damage taken by up to [abs(abilityStateMod(71,446))*AttackBonus()] for [duration(1,2)] |4round:rounds;.",132108,5,8,0,0
2327,Toxic Spray X,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Instantly deals [StandardDamage(1,1)] [School()] damage and causes harmful damage over time effects to deal [abs(abilityStateMod(202,2112))*AttackBonus()] more damage each time they deal damage for [duration(1,2)] |4round:rounds.",132104,8,5,0,0
2328,Alert!!,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Surprises the enemy with several mechanostriders, dealing [FormatDamage(SimpleDamage(1,1)*5)] [School()] damage.",132247,9,0,0,0
2329,Siphon Gear,"When damaged, the attacker is healed.",2902485,9,0,0,3
2330,Siphon Gear,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and attaches a Siphon Gear to the target for [duration(1,2)] |4round:rounds. 

While attached, enemies who strike the target are healed.",2902485,9,0,0,0
2331,Blood in the Water X,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage.

Always hits if the target is |cFF970000Bleeding|r.",294472,8,3,0,0
2332,Spark X,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Fires a spark 1-2 times, dealing [StandardDamage(1,1)] [School()] damage per hit.

Hits an additional time for double damage if the user attacks first.",348560,6,1,0,0
2333,Lift-Off X,"[StandardAccuracy(2,1)] |cffffffffHit Chance|r

Fly up high, becoming unattackable for one round.

On the next round, you attack, dealing [StandardDamage(2, 1)] [School()] damage.",132128,2,3,0,0
2334,Flock X,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Flocks the target, causing [FormatDamage(SimpleDamage(1,1)+SimpleDamage(1,2)+SimpleDamage(1,3)+SimpleDamage(1,4)+SimpleDamage(1,5))] [School()] damage every round. Lasts [numTurns()] |4round:rounds;.

Opponents struck by the flock take [abs(abilityStateMod( 24, 542 ))]% increased damage for [duration(1,6)] |4round:rounds;.",135996,2,0,0,0
2335,Counterstrike X,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage. 

Deals [StandardDamage(1,2)] additional [School()] damage if you were struck this round.",132269,0,2,0,0
2336,Decoy X,Creates a wooden decoy that protects your team from two attacks.,132762,9,4,0,2
2337,Swarming,There are an abnormal number of rats and cockroaches in this battle.,294474,3,0,0,2
2338,Vault Drop,"[StandardAccuracy(2,1)] |cffffffffHit Chance|r

Defy gravity, leaping high up in the air becoming unattackable for one round. 

On the next round, crash into your target, dealing [StandardDamage(2, 1)] [School()] damage.",901746,9,4,0,0
2339,Leaping,"Leaping up high. 
Unattackable.",1001980,-1,0,0,2
2340,Coin Toss,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Throw a bunch of coins at the enemy, dealing [StandardDamage(1, 1)] [School()] damage.",237281,9,0,0,0
2341,Money Meteor,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Teleport a giant ball of coins from the hidden vault on top of the enemy team, dealing [StandardDamage(1,1)] [School()] damage, split evenly amongst them.",1033911,9,5,0,0
2342,Overcharge,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Overtunes the user's central power core, dealing [StandardDamage(1,1) ] [School()] damage to the enemy pet and increasing the user's critical damage by [abs(abilityStateMod(314, 2343))]% for [duration(1,2)] |4round:rounds;.",132997,9,0,0,0
2343,Dazzling Criticals,"Critical damage increased by [abs(abilityStateMod(314, 2343))]%.",2735955,-1,0,0,2
2344,Mega Jolt,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Discharge a massive jolt of electricity at the target, dealing [StandardDamage(1,1)] [School()] instantly, then shocking the target for [StandardDamage(1,1,2345)] [School(2345)] damage every round for [duration(1,2)] |4round:rounds;.",136099,9,0,0,0
2345,Mega Jolt,"Deals [StandardDamage(1,1)] Mechanical damage every round.",132997,9,0,1156,0
2346,Swipe,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage to the enemy's active pet and [StandardDamage(1,2)] [School()] damage to the enemy's backline pets.",132143,7,0,0,0
2347,Raise Dead,"Bring all other friendly pets back to life, returning them to 5% health.",136187,3,8,0,2
2348,Mass Resurrection,"Bring all other friendly pets back to life, returning them to 5% health.",413586,0,8,0,2
2349,Toxic Fumes,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and turns the weather into toxic gas for [duration(1,2)] rounds.

During toxic gas, the duration of all hostile damage over time effects is increased by 1 round, and all pets are considered |cFF1EFF00Poisoned.|r",132104,1,3,0,0
2350,Toxic Gas,"Hostile damage over time effects last one additional round.

All pets count as though they are |cFF1EFF00Poisoned.|r",132104,4,0,1153,2
2351,Whirling Gears,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage to the enemy team and swaps the current enemy pet with the lowest health enemy pet.",134063,9,5,0,0
2352,Sludge Claw,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage.

Deals double damage if the target is |cFF1EFF00Poisoned|r.",132107,1,3,0,0
2353,Contagion Strike,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage plus [StandardDamage(1,3)] additional damage if the target is |cFF1EFF00Poisoned.|r",236270,0,0,0,0
2354,boss test ability,,2065559,9,0,0,2
2355,boss test aura,,2065559,9,0,0,2
2356,Void Nova,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage to the enemy's active pet and [StandardDamage(1,2)] [School()] damage to the enemy's backline pets.",1386548,5,3,0,0
2357,Void Crash,"Detonates after [numTurns()-1] |4round:rounds, dealing [StandardDamage(1,1,2373)] [School()] damage to the current enemy pet and stunning the target for [duration(3,2)] |4round:rounds;.

[StandardAccuracy(3,1)] |cffffffffHit Chance|r",1386551,5,0,0,0
2358,Void Crash,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Launches a massive bolt of Void energy at the enemy team. 

After [duration(1,1)] |4round:rounds;, the bolt strikes, causing the current enemy pet to take [StandardDamage(1,1,2373)] [School()] damage and become stunned for [duration(3,2,605)] |4round:rounds;.",1386551,5,5,0,0
2359,Void Tremors,"[StandardAccuracy(3,1)] |cffffffffHit Chance|r

When this effect expires, your current pet will take [StandardDamage(3,1)] [School()] damage and be unable to flee for [duration(3,2)] rounds.",537022,5,0,1165,0
2360,Void Tremors,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Causes a void tremor to form under the enemy pet. 

In two |4round:rounds, the opponent's pet will take [StandardDamage(3,1,2359)] [School()] damage and be rooted for [duration(3,2,2359)] rounds.",537022,5,3,0,0
2361,Void Slap,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Slap your enemies with void energy, dealing [StandardDamage(1,1)] [School()] damage, split evenly amongst them.",237244,5,3,0,0
2363,Unstable Circuits,"The Gigacharged Mayhem Maker has had its circuits overloaded with electricity.

Any time it takes damage, it has a [StandardAccuracy(2,1)] chance to suffer an additional [StandardDamage(1,1)] [School()] damage, and when attacking, there is a [StandardAccuracy(2,1)] chance to deal an additional [StandardDamage(1,1)] [School()] damage to itself.",252174,9,0,0,18
2364,Chain Lightning,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Discharge a massive amount of electricity at the enemy team, dealing dealing [StandardDamage(1,1)] [School()] damage to the active pet and [StandardDamage(1,2)] [School()] damage to the enemy's backline pets.",136050,9,3,0,0
2365,Mega Discharge,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Discharge a massive amount of electricity at the enemy team, dealing dealing [StandardDamage(1,1)] [School()] damage to the active pet and [StandardDamage(1,2)] [School()] damage to the enemy's backline pets.

After discharging all of this energy, the Gigacharged Mayhem Maker will be vulnerable for [duration(1,4)] turns and receive an additional [abs(abilityStateMod( 24, 542 ))]% damage from all sources.",136050,9,5,0,0
2366,MAYHEM,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Fire a cluster of unguided rockets into the air, dealing [StandardDamage(1,1)] [petTypeName(abilityPetType())] damage to whatever they manages to actually hit.",369278,9,2,0,0
2367,Healing Jolt,"When damaged, the attacker is healed.",237589,9,0,0,3
2368,Double Zap,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Zap the target from both claws, dealing [StandardDamage(1,1)*2] [School()] damage to the enemy pet.

Double Zap has a [StandardAccuracy(1,3)] chance to apply Healing Jolt to the caster for [duration(1,3)] turns, causing any attack against the Gigacharged Mayhem Maker to heal the target.",2735955,9,0,0,0
2369,Bleeding,"Deals [StandardDamage(1,1)] [School()] damage every round.

|cFF970000Bleeding|r",132155,7,0,557,1
