ID,TraitTreeLoadoutID,SelectedTraitNodeID,SelectedTraitNodeEntryID,NumPoints,OrderIndex
22350,413,80567,0,1,48
22351,413,80599,115684,1,47
22352,413,80575,101380,1,46
22353,413,80579,0,2,45
22354,413,80579,0,1,44
22355,413,80563,101363,1,43
22356,413,80582,0,1,42
22357,413,80590,101397,1,41
22359,413,80584,0,1,39
22360,413,80597,0,1,38
22361,413,80574,101378,1,37
22362,413,80559,0,1,36
22363,413,80589,0,1,35
22364,413,80600,0,1,34
22365,413,80588,0,1,33
22366,413,80568,0,1,32
22367,413,80715,0,1,31
22368,413,80717,0,2,30
22369,413,80717,0,1,29
22370,413,80683,0,2,28
22371,413,80683,0,1,27
22373,413,80714,0,2,25
22374,413,80714,0,1,24
22375,413,80707,0,2,23
22376,413,80707,0,1,22
22377,413,80708,0,1,21
22378,413,80603,0,2,20
22379,413,80603,0,1,19
22380,413,80604,0,2,18
22381,413,80604,0,1,17
22382,413,80682,0,1,16
22383,413,80681,101497,1,15
22384,413,80685,101503,1,14
22385,413,80686,0,1,13
22386,413,80680,0,1,12
22387,413,80697,115761,1,11
22388,413,80698,101516,1,10
22389,413,80694,0,1,9
22390,413,80693,0,1,8
22391,413,80687,0,1,7
22392,413,80688,0,1,6
22393,413,80695,0,1,5
22394,413,80712,0,1,4
22395,413,80689,0,1,3
22396,413,80692,0,2,2
22397,413,80692,0,1,1
22703,419,91012,112933,1,61
22704,419,90919,0,1,60
22705,419,91031,0,1,59
22706,419,91032,0,2,58
22707,419,91032,0,1,57
22708,419,91033,0,1,56
22709,419,91034,0,2,55
22710,419,91034,0,1,54
22711,419,91024,112947,1,53
22712,419,91035,112958,1,52
22713,419,91036,0,1,51
22714,419,91025,0,1,50
22715,419,90915,0,1,49
22716,419,91015,0,2,48
22717,419,91015,0,1,47
22718,419,90921,0,1,46
22719,419,90922,0,1,45
22720,419,91017,0,1,44
22721,419,90914,0,1,43
22722,419,91026,0,2,42
22723,419,91026,0,1,41
22724,419,91027,0,1,40
22725,419,93016,115248,1,39
22726,419,93015,115246,1,38
22727,419,90925,0,1,37
22728,419,91030,0,1,36
22729,419,90923,0,1,35
22730,419,91019,112940,1,34
22731,419,91028,0,1,33
22732,419,91018,0,1,32
22733,419,90928,0,1,31
22734,419,90929,0,1,30
22735,419,90927,0,1,29
22736,419,95148,0,2,28
22737,419,95148,0,1,27
22738,419,91001,112919,1,26
22739,419,91002,0,1,25
22740,419,95152,0,1,24
22741,419,90996,0,2,23
22742,419,90996,0,1,22
22743,419,90934,0,1,21
22744,419,90999,0,1,20
22745,419,91003,0,1,19
22746,419,90933,0,1,18
22747,419,95150,0,1,17
22748,419,90937,0,1,16
22749,419,90936,0,2,15
22750,419,90936,0,1,14
22751,419,90994,117768,1,13
22752,419,90935,0,1,12
22753,419,90940,0,1,11
22754,419,95154,0,1,10
22755,419,90993,0,1,9
22756,419,91006,0,1,8
22757,419,90948,0,1,7
22758,419,90938,0,1,6
22759,419,90931,0,1,5
22760,419,91007,0,1,4
22761,419,90950,0,1,3
22762,419,90941,0,1,2
22763,419,91008,0,1,1
22977,423,80717,0,1,31
22978,423,80710,0,2,30
22979,423,80710,0,1,29
22980,423,80697,115761,1,28
22981,423,80682,0,1,27
22982,423,80681,101497,1,26
22983,423,80701,0,1,25
22984,423,80702,0,2,24
22985,423,80702,0,1,23
22986,423,80703,0,2,22
22987,423,80703,0,1,21
22988,423,80680,0,1,20
22989,423,80708,0,1,19
22990,423,80700,0,1,18
22991,423,80698,101516,1,17
22992,423,80694,0,1,16
22993,423,80684,0,1,15
22994,423,80704,115760,1,14
22995,423,80709,101527,1,13
22996,423,80705,0,2,12
22997,423,80705,0,1,11
22998,423,80686,0,1,10
22999,423,80695,0,1,9
23000,423,80711,0,1,8
23001,423,80706,0,2,7
23002,423,80706,0,1,6
23003,423,80688,0,1,5
23004,423,80679,0,1,4
23005,423,80689,0,1,3
23006,423,80712,0,1,2
23007,423,80691,0,1,1
23465,442,90985,0,1,61
23466,442,90980,0,1,60
23467,442,90981,0,2,59
23468,442,90981,0,1,58
23469,442,90975,0,1,57
23470,442,90961,112876,1,56
23471,442,90962,0,2,55
23472,442,90962,0,1,54
23473,442,90959,0,1,53
23474,442,90958,0,2,52
23475,442,90966,0,1,51
23476,442,90972,0,1,50
23477,442,90958,0,1,49
23478,442,90955,0,1,48
23479,442,90987,0,1,47
23480,442,90974,0,1,46
23481,442,90976,0,2,45
23482,442,90976,0,1,44
23483,442,90977,0,1,43
23484,442,90971,0,1,42
23485,442,90978,0,1,41
23486,442,90960,0,1,40
23487,442,90988,112904,1,39
23488,442,90967,0,1,38
23489,442,90968,0,1,37
23490,442,90989,0,1,36
23491,442,90970,112885,1,35
23492,442,90951,0,1,34
23493,442,90990,0,1,33
23494,442,90991,0,1,32
23495,442,90934,0,1,31
23496,442,91002,0,1,30
23497,442,90927,0,1,29
23498,442,95148,0,2,28
23499,442,95148,0,1,27
23500,442,90928,0,1,26
23501,442,90929,0,1,25
23502,442,90997,0,1,24
23503,442,90949,0,2,23
23504,442,90949,0,1,22
23505,442,95149,0,1,21
23506,442,91000,0,1,20
23507,442,90935,0,1,19
23508,442,91003,0,1,18
23509,442,90936,0,2,17
23510,442,90936,0,1,16
23511,442,90940,0,1,15
23512,442,95154,0,1,14
23513,442,90994,117768,1,13
23514,442,91004,0,2,12
23515,442,91004,0,1,11
23516,442,95151,0,1,10
23517,442,90933,0,1,9
23518,442,90999,0,1,8
23519,442,90938,0,1,7
23520,442,90993,0,1,6
23521,442,90931,0,1,5
23522,442,90948,0,1,4
23523,442,90941,0,1,3
23524,442,90950,0,1,2
23525,442,91008,0,1,1
23649,445,82586,0,1,61
23650,445,82573,0,1,60
23651,445,82574,0,2,59
23652,445,82574,0,1,58
23653,445,82602,0,1,57
23654,445,82601,0,1,56
23655,445,82572,0,2,55
23656,445,82572,0,1,54
23657,445,82570,0,1,53
23658,445,82575,0,1,52
23659,445,82597,0,1,51
23660,445,92225,0,1,50
23661,445,82566,0,1,49
23662,445,82590,0,1,48
23663,445,82598,0,1,47
23664,445,82564,103687,1,46
23665,445,82577,0,1,45
23666,445,82578,0,2,44
23667,445,82578,0,1,43
23668,445,82582,0,1,42
23669,445,82581,0,1,41
23670,445,82580,0,1,40
23671,445,82579,0,1,39
23672,445,82596,0,1,38
23673,445,82595,0,1,37
23674,445,82591,103720,1,36
23675,445,82592,0,1,35
23676,445,82593,0,1,34
23677,445,82587,0,1,33
23678,445,82594,0,1,32
23679,445,82681,0,1,31
23680,445,82674,115883,1,30
23681,445,82686,0,2,29
23682,445,82686,0,1,28
23683,445,82676,115884,1,27
23684,445,82677,0,2,26
23685,445,82677,0,1,25
23686,445,82678,103824,1,24
23687,445,82697,0,2,23
23688,445,82697,0,1,22
23689,445,82685,0,1,21
23690,445,82709,0,1,20
23691,445,82690,0,1,19
23692,445,82691,114735,1,18
23693,445,82708,103860,1,17
23694,445,82683,0,1,16
23695,445,82694,0,1,15
23696,445,82716,0,1,14
23697,445,82684,0,2,13
23698,445,82684,0,1,12
23699,445,82706,0,1,11
23700,445,82696,0,1,10
23701,445,82699,0,1,9
23702,445,82701,0,1,8
23703,445,82720,103872,1,7
23704,445,82703,0,1,6
23705,445,82556,0,1,5
23706,445,82712,0,1,4
23707,445,82715,0,1,3
23708,445,82714,0,1,2
23709,445,82718,0,1,1
24136,453,82690,0,1,61
24137,453,82691,114735,1,60
24138,453,82708,103860,1,59
24139,453,82682,103831,1,58
24140,453,82675,0,1,57
24141,453,82679,0,2,56
24142,453,82679,0,1,55
24143,453,82676,115884,1,54
24144,453,82677,0,2,53
24145,453,82677,0,1,52
24146,453,82678,103824,1,51
24147,453,82698,0,1,50
24148,453,82699,0,1,49
24149,453,82705,0,1,48
24150,453,82715,0,1,47
24151,453,82706,0,1,46
24152,453,82697,0,2,45
24153,453,82697,0,1,44
24154,453,82696,0,1,43
24155,453,82684,0,2,42
24156,453,82684,0,1,41
24157,453,82683,0,1,40
24158,453,82694,0,1,39
24159,453,82716,0,1,38
24160,453,82707,103858,1,37
24161,453,82700,0,1,36
24162,453,82701,0,1,35
24163,453,82703,0,1,34
24164,453,82720,103872,1,33
24165,453,82719,0,1,32
24166,453,82714,0,1,31
24167,453,82615,0,1,30
24168,453,82628,0,1,29
24169,453,82605,103737,1,28
24170,453,82609,0,2,27
24171,453,82609,0,1,26
24172,453,82612,0,1,25
24173,453,82554,0,1,24
24174,453,82611,0,2,23
24175,453,82611,0,1,22
24176,453,82610,103743,1,21
24177,453,82634,0,2,20
24178,453,82634,0,1,19
24179,453,82616,0,2,18
24180,453,82616,0,1,17
24181,453,82617,0,1,16
24182,453,82614,0,2,15
24183,453,82614,0,1,14
24184,453,82627,0,2,13
24185,453,82627,0,1,12
24186,453,82622,0,1,11
24187,453,82641,103779,1,10
24188,453,82621,0,1,9
24189,453,82620,0,1,8
24190,453,82633,103769,1,7
24191,453,82632,0,1,6
24192,453,82636,103773,1,5
24193,453,82637,0,1,4
24194,453,82630,0,1,3
24195,453,82631,0,1,2
24196,453,82638,0,1,1
24199,455,95897,0,1,7
24200,455,95899,0,1,6
24201,455,96179,0,1,5
24202,455,96186,0,1,4
24203,455,96180,0,1,3
24204,455,96187,0,1,2
24205,455,96184,0,1,1
24206,455,96188,0,1,0
24639,464,82076,0,1,61
24640,464,82077,103134,1,60
24641,464,82063,0,1,59
24642,464,82071,0,1,58
24643,464,82069,0,1,57
24644,464,82068,0,2,56
24645,464,82068,0,1,55
24646,464,82079,103137,1,54
24647,464,82061,103116,1,53
24648,464,82064,103120,1,52
24649,464,82081,103139,1,51
24650,464,82080,0,2,50
24651,464,82065,0,2,49
24652,464,82065,0,1,48
24653,464,82080,0,1,47
24654,464,82056,0,1,46
24655,464,82062,0,2,45
24656,464,82062,0,1,44
24657,464,82059,0,1,43
24658,464,82054,0,1,42
24659,464,82082,0,1,41
24660,464,82057,0,1,40
24661,464,82083,0,1,39
24662,464,82052,103105,1,38
24663,464,82047,0,1,37
24664,464,82048,0,1,36
24665,464,82051,103103,1,35
24666,464,82050,0,1,34
24667,464,82084,0,1,33
24668,464,82049,0,1,32
24669,464,82230,0,1,31
24670,464,82246,0,1,30
24671,464,82237,103316,1,29
24672,464,100176,0,2,28
24673,464,100176,0,1,27
24674,464,82244,0,1,26
24675,464,82243,0,1,25
24676,464,82233,0,2,24
24677,464,82233,0,1,23
24678,464,100175,0,2,22
24679,464,100175,0,1,21
24680,464,82234,0,1,20
24681,464,82229,0,1,19
24682,464,82242,103322,1,18
24683,464,82236,0,1,17
24684,464,82198,103275,1,16
24685,464,82228,0,1,15
24686,464,82227,0,1,14
24687,464,82207,0,1,13
24688,464,82240,0,1,12
24689,464,82232,0,1,11
24690,464,82206,0,1,10
24691,464,82210,0,1,9
24692,464,82220,0,1,8
24693,464,93714,0,1,7
24694,464,82208,0,1,6
24695,464,91040,0,1,5
24696,464,82219,0,1,4
24697,464,82214,0,2,3
24698,464,82214,0,1,2
24699,464,82203,0,1,1
24700,465,82154,0,2,61
24701,465,82154,0,1,60
24702,465,82145,0,1,59
24703,465,82141,0,1,58
24704,465,92586,0,1,57
24705,465,82134,0,1,56
24706,465,82142,0,1,55
24707,465,82137,0,1,54
24708,465,82151,0,1,53
24709,465,82152,103220,1,52
24710,465,82132,0,1,51
24711,465,82128,0,1,50
24712,465,82156,0,1,49
24713,465,82144,0,1,48
24714,465,82139,0,1,47
24715,465,92226,0,1,46
24716,465,82148,0,2,45
24717,465,82148,0,1,44
24718,465,82155,0,1,43
24719,465,82158,0,1,42
24720,465,82157,0,2,41
24721,465,82157,0,1,40
24722,465,82130,0,1,39
24723,465,82131,0,1,38
24724,465,82160,0,1,37
24725,465,82149,0,1,36
24726,465,82161,103231,1,35
24727,465,82129,0,1,34
24728,465,82126,0,1,33
24729,465,82127,0,1,32
24730,465,82238,0,1,31
24731,465,82230,0,1,30
24732,465,100175,0,2,29
24733,465,100175,0,1,28
24734,465,100174,0,1,27
24735,465,82246,0,1,26
24736,465,82233,0,2,25
24737,465,82233,0,1,24
24738,465,82237,103316,1,23
24739,465,100176,0,2,22
24740,465,100176,0,1,21
24741,465,82218,0,1,20
24742,465,82234,0,1,19
24743,465,82229,0,1,18
24744,465,82242,103322,1,17
24745,465,82236,0,1,16
24746,465,82207,0,1,15
24747,465,82232,0,1,14
24748,465,82206,0,1,13
24749,465,100177,0,1,12
24750,465,82228,0,1,11
24751,465,82198,103276,1,10
24752,465,82224,0,1,9
24753,465,82214,0,2,8
24754,465,82214,0,1,7
24755,465,82215,0,1,6
24756,465,82217,0,1,5
24757,465,82219,0,1,4
24758,465,82225,0,2,3
24759,465,82225,0,1,2
24760,465,82227,0,1,1
25092,472,82110,0,2,61
25093,472,82110,0,1,60
25094,472,82113,0,1,59
25095,472,82093,103153,1,58
25096,472,82096,0,1,57
25097,472,82114,103178,1,56
25098,472,82115,0,2,55
25099,472,82115,0,1,54
25100,472,82108,0,1,53
25101,472,82109,103172,1,52
25102,472,82091,103150,1,51
25103,472,82107,103169,1,50
25104,472,82090,0,1,49
25105,472,82100,0,1,48
25106,472,82106,0,1,47
25107,472,82117,0,1,46
25108,472,82118,0,1,45
25109,472,82099,0,1,44
25110,472,82105,0,1,43
25111,472,82103,0,1,42
25112,472,82101,0,1,41
25113,472,82116,0,1,40
25114,472,82085,0,1,39
25115,472,82098,114823,1,38
25116,472,82102,0,1,37
25117,472,82119,0,1,36
25118,472,82122,0,1,35
25119,472,82120,0,1,34
25120,472,82123,0,1,33
25121,472,82124,0,1,32
25122,472,82207,0,1,31
25123,472,82232,0,1,30
25124,472,82206,0,1,29
25125,472,82230,0,1,28
25126,472,82246,0,1,27
25127,472,82237,103315,1,26
25128,472,100174,0,1,25
25129,472,82233,0,2,24
25130,472,82233,0,1,23
25131,472,100176,0,2,22
25132,472,100176,0,1,21
25133,472,82214,0,2,20
25134,472,82214,0,1,19
25135,472,82204,0,1,18
25136,472,82217,0,1,17
25137,472,82234,0,1,16
25138,472,82229,0,1,15
25139,472,82242,103322,1,14
25140,472,82236,0,1,13
25141,472,82228,0,1,12
25142,472,82198,103275,1,11
25143,472,82238,0,1,10
25144,472,82224,0,1,9
25145,472,82218,0,1,8
25146,472,82219,0,1,7
25147,472,82220,0,1,6
25148,472,82221,0,1,5
25149,472,82239,0,1,4
25150,472,82225,0,2,3
25151,472,82225,0,1,2
25152,472,82223,0,1,1
25499,479,90440,0,1,61
25500,479,90445,0,1,60
25501,479,90447,0,1,59
25502,479,90438,0,1,58
25503,479,90444,0,2,57
25504,479,90444,0,1,56
25505,479,90437,0,2,55
25506,479,90437,0,1,54
25507,479,90441,112314,1,53
25508,479,90442,0,1,52
25509,479,92536,114641,1,51
25510,479,90286,0,1,50
25511,479,90293,0,1,49
25512,479,90291,0,1,48
25513,479,90285,119096,1,47
25514,479,90287,112139,1,46
25515,479,90288,112142,1,45
25516,479,90289,112143,1,44
25517,479,90292,0,1,43
25518,479,90284,0,1,42
25519,479,90282,0,1,41
25520,479,90290,0,1,40
25521,479,90275,0,1,39
25522,479,90276,0,1,38
25523,479,90274,0,1,37
25524,479,90273,0,1,36
25525,479,90279,0,1,35
25526,479,90278,0,1,34
25527,479,90271,0,1,33
25528,479,90270,0,1,32
25529,479,90358,0,1,31
25530,479,90363,112229,1,30
25531,479,90366,0,2,29
25532,479,90366,0,1,28
25533,479,90359,0,1,27
25534,479,90381,0,2,26
25535,479,90381,0,1,25
25536,479,90365,0,1,24
25537,479,90360,0,2,23
25538,479,90360,0,1,22
25539,479,90322,0,1,21
25540,479,90354,112218,1,20
25541,479,95956,0,1,19
25542,479,90344,0,1,18
25543,479,90355,0,1,17
25544,479,90340,112201,1,16
25545,479,90382,0,1,15
25546,479,90385,0,1,14
25547,479,90368,0,1,13
25548,479,90375,0,1,12
25549,479,90347,0,2,11
25550,479,90347,0,1,10
25551,479,90331,0,1,9
25552,479,90343,0,1,8
25553,479,90332,0,1,7
25554,479,90337,0,1,6
25555,479,90371,0,1,5
25556,479,90326,0,1,4
25557,479,90352,0,1,3
25558,479,90346,0,1,2
25559,479,90328,0,1,1
25560,480,90423,0,1,61
25561,480,90425,0,2,60
25562,480,90425,0,1,59
25563,480,90424,0,1,58
25564,480,90421,0,2,57
25565,480,90421,0,1,56
25566,480,90388,119139,1,55
25567,480,90415,112285,1,54
25568,480,90416,0,2,53
25569,480,90416,0,1,52
25570,480,90410,0,1,51
25571,480,90387,0,1,50
25572,480,90391,0,1,49
25573,480,90427,0,1,48
25574,480,90411,0,1,47
25575,480,90412,0,1,46
25576,480,90406,0,1,45
25577,480,90405,0,1,44
25578,480,90402,0,1,43
25579,480,90403,0,1,42
25580,480,90390,0,1,41
25581,480,90408,0,1,40
25582,480,90394,0,1,39
25583,480,90395,0,1,38
25584,480,90429,0,1,37
25585,480,90430,0,1,36
25586,480,90399,0,1,35
25587,480,90398,112267,1,34
25588,480,90396,0,1,33
25589,480,90392,0,1,32
25590,480,90355,0,1,31
25591,480,90258,0,2,30
25592,480,90258,0,1,29
25593,480,90359,0,1,28
25594,480,90381,0,2,27
25595,480,90381,0,1,26
25596,480,90362,112227,1,25
25597,480,92640,0,1,24
25598,480,90360,0,2,23
25599,480,90360,0,1,22
25600,480,90373,0,1,21
25601,480,95956,0,1,20
25602,480,90385,0,1,19
25603,480,95955,118849,1,18
25604,480,90354,112218,1,17
25605,480,90382,0,1,16
25606,480,90349,0,2,15
25607,480,90349,0,1,14
25608,480,90368,0,1,13
25609,480,90375,0,1,12
25610,480,90378,0,2,11
25611,480,90378,0,1,10
25612,480,90331,0,1,9
25613,480,90353,0,1,8
25614,480,90332,0,1,7
25615,480,90337,0,1,6
25616,480,90371,0,1,5
25617,480,90326,0,1,4
25618,480,90350,0,1,3
25619,480,90346,0,1,2
25620,480,90386,0,1,1
25682,482,93263,0,2,61
25683,482,93263,0,1,60
25684,482,93269,0,1,59
25685,482,99804,0,1,58
25686,482,93236,0,2,57
25687,482,93236,0,1,56
25688,482,93268,0,2,55
25689,482,93268,0,1,54
25690,482,93237,0,1,53
25691,482,93259,0,1,52
25692,482,93242,115545,1,51
25693,482,93249,0,1,50
25694,482,93250,0,1,49
25695,482,93244,115548,1,48
25696,482,93252,0,1,47
25697,482,93260,0,1,46
25698,482,93253,0,1,45
25699,482,93245,0,1,44
25700,482,93254,0,2,43
25701,482,93254,0,1,42
25702,482,93255,0,1,41
25703,482,93336,0,1,40
25704,482,93238,0,1,39
25705,482,93243,0,1,38
25706,482,93241,0,1,37
25707,482,93239,0,1,36
25708,482,93337,0,1,35
25709,482,93240,0,1,34
25710,482,93338,0,1,33
25711,482,93339,0,1,32
25712,482,93271,0,1,31
25713,482,93342,0,1,30
25714,482,93343,0,1,29
25715,482,93307,0,1,28
25716,482,93309,0,1,27
25717,482,93289,0,1,26
25718,482,93347,0,2,25
25719,482,93347,0,1,24
25720,482,93287,0,1,23
25721,482,93352,0,1,22
25722,482,93288,0,1,21
25723,482,93349,0,1,20
25724,482,93290,0,1,19
25725,482,93355,0,2,18
25726,482,93355,0,1,17
25727,482,93354,0,1,16
25728,482,93300,0,1,15
25729,482,93350,0,1,14
25730,482,93340,0,1,13
25731,482,93348,0,1,12
25732,482,93291,0,1,11
25733,482,93292,0,2,10
25734,482,93292,0,1,9
25735,482,93294,0,1,8
25736,482,93295,0,2,7
25737,482,93295,0,1,6
25738,482,93311,0,1,5
25739,482,93312,0,1,4
25740,482,93305,0,1,3
25741,482,93303,0,1,2
25742,482,93304,0,1,1
25743,483,90260,126306,1,61
25744,483,90316,0,1,60
25745,483,90435,0,1,59
25746,483,90434,0,1,58
25747,483,90315,0,2,57
25748,483,90315,0,1,56
25749,483,90317,0,1,55
25750,483,90318,0,1,54
25751,483,90432,0,1,53
25752,483,90433,0,1,52
25753,483,90310,112164,1,51
25754,483,90449,112323,1,50
25755,483,90313,112169,1,49
25756,483,90311,0,1,48
25757,483,90264,0,1,47
25758,483,90450,112324,1,46
25759,483,90319,112176,1,45
25760,483,90308,0,1,44
25761,483,90309,0,1,43
25762,483,90451,112325,1,42
25763,483,90312,0,1,41
25764,483,90302,0,1,40
25765,483,90452,0,1,39
25766,483,90306,0,1,38
25767,483,90297,0,1,37
25768,483,90305,0,1,36
25769,483,90303,0,1,35
25770,483,90299,0,1,34
25771,483,90298,0,1,33
25772,483,90295,0,1,32
25773,483,90344,0,1,31
25774,483,90360,0,2,30
25775,483,90360,0,1,29
25776,483,90364,112231,1,28
25777,483,90324,0,1,27
25778,483,90380,0,1,26
25779,483,90259,0,2,25
25780,483,90259,0,1,24
25781,483,92639,0,1,23
25782,483,90339,0,2,22
25783,483,90339,0,1,21
25784,483,95959,0,1,20
25785,483,90374,0,1,19
25786,483,90332,0,1,18
25787,483,95956,0,1,17
25788,483,90382,0,1,16
25789,483,90385,0,1,15
25790,483,90370,0,1,14
25791,483,90331,0,1,13
25792,483,90378,0,2,12
25793,483,90378,0,1,11
25794,483,90375,0,1,10
25795,483,90368,0,1,9
25796,483,90326,0,1,8
25797,483,90355,0,1,7
25798,483,90343,0,1,6
25799,483,90353,0,1,5
25800,483,90337,0,1,4
25801,483,90371,0,1,3
25802,483,90346,0,1,2
25803,483,90345,0,1,1
25804,484,71937,91446,1,61
25805,484,71936,0,1,60
25806,484,71953,0,2,59
25807,484,71953,0,1,58
25808,484,71918,0,1,57
25809,484,71939,0,1,56
25810,484,71923,0,2,55
25811,484,71923,0,1,54
25812,484,71924,0,2,53
25813,484,71924,0,1,52
25814,484,71925,0,1,51
25815,484,71930,0,1,50
25816,484,71951,0,1,49
25817,484,93178,0,2,48
25818,484,93178,0,1,47
25819,484,71956,91467,1,46
25820,484,71916,91422,1,45
25821,484,93179,0,2,44
25822,484,93179,0,1,43
25823,484,71942,0,1,42
25824,484,71940,0,2,41
25825,484,71940,0,1,40
25826,484,71922,0,1,39
25827,484,71947,91457,1,38
25828,484,71946,0,1,37
25829,484,71928,0,1,36
25830,484,100941,0,1,35
25831,484,71950,0,2,34
25832,484,71950,0,1,33
25833,484,71952,0,2,32
25834,484,71952,0,1,31
25835,484,102030,0,1,30
25836,484,72055,0,1,29
25837,484,72052,0,1,28
25838,484,72035,0,1,27
25839,484,72031,0,1,26
25840,484,72033,0,1,25
25841,484,72042,0,1,24
25842,484,71921,0,1,23
25843,484,72058,0,1,22
25844,484,102031,0,1,21
25845,484,72032,0,1,20
25846,484,72041,0,2,19
25847,484,72041,0,1,18
25848,484,72046,0,2,17
25849,484,72046,0,1,16
25850,484,71987,0,1,15
25851,484,72034,0,1,14
25852,484,100940,0,1,13
25853,484,72054,0,1,12
25854,484,102033,91556,1,11
25855,484,72037,91558,1,10
25856,484,72045,91566,1,9
25857,484,72043,0,1,8
25858,484,72040,0,2,7
25859,484,72040,0,1,6
25860,484,72050,0,1,5
25861,484,72047,0,1,4
25862,484,72051,91572,1,3
25863,484,72048,0,1,2
25864,484,72049,0,1,1
25926,486,71926,0,1,61
25927,486,71918,0,1,60
25928,486,71939,0,1,59
25929,486,71923,0,2,58
25930,486,71923,0,1,57
25931,486,71924,0,2,56
25932,486,71924,0,1,55
25933,486,71925,0,1,54
25934,486,93179,0,2,53
25935,486,93179,0,1,52
25936,486,93178,0,2,51
25937,486,93178,0,1,50
25938,486,71942,0,1,49
25939,486,71956,91467,1,48
25940,486,71936,0,1,47
25941,486,71916,91422,1,46
25942,486,71940,0,2,45
25943,486,71940,0,1,44
25944,486,71953,0,2,43
25945,486,71953,0,1,42
25946,486,71930,0,1,41
25947,486,71951,0,1,40
25948,486,71922,0,1,39
25949,486,71947,91457,1,38
25950,486,71946,0,1,37
25951,486,71928,0,1,36
25952,486,100941,0,1,35
25953,486,71950,0,2,34
25954,486,71950,0,1,33
25955,486,71952,0,2,32
25956,486,71952,0,1,31
25957,486,102427,0,1,30
25958,486,102003,0,1,29
25959,486,71968,0,1,28
25960,486,71966,0,1,27
25961,486,101992,0,1,26
25962,486,71967,0,1,25
25963,486,72066,0,1,24
25964,486,101998,0,1,23
25965,486,71962,0,1,22
25966,486,71970,0,1,21
25967,486,72063,0,1,20
25968,486,72064,0,1,19
25969,486,71984,0,1,18
25970,486,71969,0,1,17
25971,486,71973,0,1,16
25972,486,71980,91496,1,15
25973,486,72062,0,1,14
25974,486,72061,0,1,13
25975,486,72059,0,1,12
25976,486,71960,91473,1,11
25977,486,71985,0,1,10
25978,486,71971,91484,1,9
25979,486,71974,91488,1,8
25980,486,72069,0,1,7
25981,486,71979,91494,1,6
25982,486,101995,0,1,5
25983,486,72065,91587,1,4
25984,486,71983,0,1,3
25985,486,72067,0,1,2
25986,486,72068,0,1,1
26528,498,103094,0,2,60
26529,498,103094,0,1,59
26530,498,103071,0,1,58
26531,498,103080,0,1,57
26532,498,103068,0,2,55
26533,498,103068,0,1,54
26534,498,103093,0,1,49
26535,498,103081,0,1,48
26536,498,103074,127235,1,47
26537,498,103048,127205,1,46
26538,498,103072,0,1,45
26539,498,103073,0,1,44
26540,498,103052,0,1,43
26541,498,103054,0,1,42
26542,498,103045,0,1,41
26543,498,103057,127215,1,40
26544,498,103077,0,1,39
26545,498,103058,0,1,38
26546,498,103055,0,1,37
26547,498,103053,0,1,34
26548,498,103049,0,1,33
26549,498,103050,0,1,32
26550,498,103128,127301,1,31
26551,498,103143,0,1,30
26552,498,103131,0,2,29
26553,498,103131,0,1,28
26554,498,103130,0,2,27
26555,498,103130,0,1,26
26556,498,103157,0,1,25
26557,498,103125,0,2,24
26558,498,103125,0,1,23
26559,498,103158,0,1,22
26560,498,103155,127336,1,21
26561,498,103126,127298,1,20
26562,498,102992,0,1,19
26563,498,103147,0,2,18
26564,498,103147,0,1,17
26565,498,103139,127315,1,16
26566,498,103144,0,2,15
26567,498,103144,0,1,14
26568,498,103159,0,1,13
26569,498,103160,0,2,12
26570,498,103160,0,1,11
26571,498,103115,0,2,10
26572,498,103115,0,1,9
26573,498,103134,127309,1,8
26574,498,103135,0,1,7
26575,498,103136,0,1,6
26576,498,102991,127138,1,5
26577,498,103129,0,1,4
26578,498,103161,0,1,3
26579,498,103142,0,1,2
26580,498,103162,0,1,1
26581,497,103034,0,2,61
26582,497,103034,0,1,60
26583,497,103041,0,1,59
26584,497,103042,0,2,58
26585,497,103042,0,1,57
26586,497,103043,127198,1,56
26587,497,103030,127184,1,55
26588,497,103031,0,2,54
26589,497,103031,0,1,53
26590,497,103033,0,1,52
26591,497,103014,127166,1,51
26592,497,103016,0,1,50
26593,497,103036,0,1,49
26594,497,103015,0,2,48
26595,497,103015,0,1,47
26596,497,103037,0,1,46
26597,497,103029,0,1,45
26598,497,103026,0,1,44
26599,497,103039,0,1,43
26600,497,103040,0,1,42
26601,497,103027,0,1,41
26602,497,103017,0,1,40
26603,497,103008,0,2,39
26604,497,103008,0,1,38
26605,497,103018,0,1,37
26606,497,103019,0,2,36
26607,497,103019,0,1,35
26608,497,103009,0,1,34
26609,497,103020,0,1,33
26610,497,103010,0,1,32
26611,497,102991,127138,1,31
26612,497,103160,0,2,30
26613,497,103160,0,1,29
26614,497,103131,0,2,28
26615,497,103131,0,1,27
26616,497,103153,0,2,26
26617,497,103153,0,1,25
26618,497,103128,127301,1,24
26619,497,103158,0,1,23
26620,497,103140,0,2,22
26621,497,103140,0,1,21
26622,497,103135,0,1,20
26623,497,103116,0,1,19
26624,497,103115,0,2,18
26625,497,103115,0,1,17
26626,497,103147,0,2,16
26627,497,103147,0,1,15
26628,497,103133,0,1,14
26629,497,103154,127334,1,13
26630,497,103124,0,2,12
26631,497,103124,0,1,11
26632,497,103125,0,2,10
26633,497,103125,0,1,9
26634,497,103122,0,1,8
26635,497,103142,0,1,7
